"","Region","Market","Month","Year","Longitude","Latitude","01.1 FOOD_Bread Wheat (Bakery)","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat White","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Mixed","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Black (Red)","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (shelled) Aja","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (unshelled)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","CEREALS MILLED_Emmer Wheat(Aja)","01.2.1.1 COFFEE AND TEA_Malt-Wheat","P R I C E   I N    B I R R_Porridge 'bula' or wheat"
"1263","AFAR","Sebat killo ","December","2017","8.983333333","40.16666667","7.83","12.49","-","-","-","35.00","-","-","40.00","16.49","-"
"1264","TIGRAY","Enda- silase ","February","2018","38.27211005","14.08944251","5.25","-","-","15.49","30.00","32.00","-","-","50.00","-","-"
"1265","TIGRAY","Enda- baguna ","February","2018","38.19317204","13.97860867","4.49","15.06","-","-","-","-","-","-","-","-","-"
"1266","TIGRAY","Adwa","February","2018","38.88818805","14.14845458","4.73","-","-","-","-","60.00","-","-","-","-","-"
"1267","TIGRAY","Axum","February","2018","38.71879888","14.11130791","4.38","9.94","-","-","-","-","-","-","-","-","-"
"1268","TIGRAY","Adigrat","February","2018","39.46033457","14.26667752","4.46","11.49","-","9.25","-","-","-","-","-","-","-"
"1269","TIGRAY","Wukiro","February","2018","39.599747","13.796083","4.38","9.61","-","14.28","-","-","-","-","35.00","32.88","-"
"1270","TIGRAY","Mai- chew ","February","2018","39.541533","12.78792086","4.38","10.15","-","11.20","-","35.99","10.81","-","40.00","-","-"
"1271","TIGRAY","Mekelle","February","2018","39.47221911","13.48719005","5.25","13.49","-","-","-","37.42","-","-","60.00","51.95","-"
"1272","AFAR","Ayisaeta","February","2018","41.43333","11.56667","-","15.00","-","-","-","40.00","-","-","-","-","-"
"1273","AFAR","Semera Logia ","February","2018",NA,NA,"7.00","16.00","-","-","-","30.98","-","-","-","-","-"
"1274","AFAR","Melka Werers ","February","2018","40.18154914","9.340880502","7.78","16.00","-","-","-","28.98","-","-","52.44","26.35","-"
"1275","AFAR","Sebat killo ","February","2018","8.983333333","40.16666667","7.78","12.00","-","-","-","30.00","-","-","40.00","18.00","-"
"1276","TIGRAY","Enda- silase ","January","2018","38.27211005","14.08944251","5.25","-","-","11.43","30.00","32.00","12.49","-","30.98","-","-"
"1277","TIGRAY","Enda- baguna ","January","2018","38.19317204","13.97860867","4.67","13.47","-","-","-","-","-","-","-","-","-"
"1278","TIGRAY","Adwa","January","2018","38.88818805","14.14845458","4.73","8.00","-","-","-","60.00","-","-","-","-","-"
"1279","TIGRAY","Axum","January","2018","38.71879888","14.11130791","6.25","10.32","-","-","-","-","-","-","-","-","-"
"1280","TIGRAY","Adigrat","January","2018","39.46033457","14.26667752","4.55","10.95","-","11.00","-","-","-","-","-","-","-"
"1281","TIGRAY","Wukiro","January","2018","39.599747","13.796083","4.38","10.00","-","12.32","-","-","-","-","35.00","34.67","-"
"1282","TIGRAY","Mai- chew ","January","2018","39.541533","12.78792086","4.38","10.14","-","11.32","-","35.00","9.24","-","-","14.26","-"
"1283","TIGRAY","Mekelle","January","2018","39.47221911","13.48719005","4.55","11.49","-","13.00","-","35.00","-","-","74.83","33.47","-"
"1284","AFAR","Ayisaeta","January","2018","41.43333","11.56667","9.66","14.49","-","-","-","34.50","-","-","-","-","-"
"1285","AFAR","Semera Logia ","January","2018",NA,NA,"7.00","14.00","-","-","-","33.47","11.00","-","-","-","-"
"1286","AFAR","Melka Werers ","January","2018","40.18154914","9.340880502","7.78","15.49","-","-","-","30.00","14.97","-","47.43","25.00","-"
"1287","AFAR","Sebat killo ","January","2018","8.983333333","40.16666667","7.82","11.49","-","-","-","30.98","-","-","40.00","17.49","-"
"1288","TIGRAY","Enda- silase ","July","2017","38.27211005","14.08944251","4.39","13.00","-","7.41","30.00","30.00","12.00","-","35.00","-","-"
"1289","TIGRAY","Enda- baguna ","July","2017","38.19317204","13.97860867","4.63","11.71","-","-","-","-","-","-","-","-","-"
"1290","TIGRAY","Adwa","July","2017","38.88818805","14.14845458","4.38","8.00","-","-","-","60.00","-","-","-","-","-"
"1291","TIGRAY","Axum","July","2017","38.71879888","14.11130791","4.38","10.13","-","-","-","-","-","-","-","-","-"
"1292","TIGRAY","Adigrat","July","2017","39.46033457","14.26667752","4.55","8.49","-","7.00","-","-","-","-","-","-","-"
"1293","TIGRAY","Wukiro","July","2017","39.599747","13.796083","3.85","8.05","-","9.59","-","-","-","-","-","30.14","-"
"1294","TIGRAY","Mai- chew ","July","2017","39.541533","12.78792086","4.38","8.22","-","11.54","-","39.73","8.88","-","-","19.09","-"
"1295","TIGRAY","Mekelle","July","2017","39.47221911","13.48719005","4.55","10.00","-","12.49","-","37.42","-","-","62.45","42.43","-"
"1296","AFAR","Ayisaeta","July","2017","41.43333","11.56667","6.39","13.75","-","-","-","32.00","-","-","-","-","-"
"1297","AFAR","Dubti","July","2017","41.08260323","11.72765333","7.00","14.00","12.00","-","-","-","-","-","-","-","-"
"1298","AFAR","Melka Werers ","July","2017","40.18154914","9.340880502","3.69","-","-","-","-","30.00","-","-","40.00","22.36","-"
"1299","AFAR","Sebat killo ","July","2017","8.983333333","40.16666667","3.50","-","-","-","-","30.98","-","-","-","16.97","-"
"1300","TIGRAY","Enda- silase ","June","2018","38.27211005","14.08944251","7.00","18.89","-","16.42","33.50","40.00","-","-","60.00","-","-"
"1301","TIGRAY","Enda- baguna ","June","2018","38.19317204","13.97860867","6.36","15.00","-","-","-","-","-","-","-","-","-"
"1302","TIGRAY","Adwa","June","2018","38.88818805","14.14845458","5.25","19.54","-","-","-","60.00","-","-","-","-","-"
"1303","TIGRAY","Axum","June","2018","38.71879888","14.11130791","7.00","13.50","-","-","-","-","-","-","-","-","-"
"1304","TIGRAY","Adigrat","June","2018","39.46033457","14.26667752","4.55","14.49","-","12.49","-","37.42","-","-","-","-","-"
"1305","TIGRAY","Wukiro","June","2018","39.599747","13.796083","4.55","14.76","-","18.18","-","-","-","-","38.00","38.96","-"
"1306","TIGRAY","Mai- chew ","June","2018","39.541533","12.78792086","5.25","12.70","-","13.75","-","-","11.94","-","70.00","-","-"
"1307","TIGRAY","Mekelle","June","2018","39.47221911","13.48719005","5.25","16.49","-","18.00","-","37.42","-","-","65.00","50.00","44.72"
"1308","AFAR","Ayisaeta","June","2018","41.43333","11.56667","7.96","14.00","-","-","-","32.98","-","-","-","-","-"
"1309","AFAR","Semera Logia ","June","2018",NA,NA,"7.00","16.00","-","14.00","-","32.00","-","-","-","-","-"
"1310","AFAR","Melka Werers ","June","2018","40.18154914","9.340880502","7.78","12.49","-","-","-","30.00","-","-","40.00","25.00","-"
"1311","AFAR","Sebat killo ","June","2018","8.983333333","40.16666667","8.01","14.75","-","-","-","30.98","-","-","40.99","20.00","-"
"1312","TIGRAY","Enda- silase ","March","2018","38.27211005","14.08944251","5.25","-","-","12.67","30.00","32.00","14.00","-","32.00","-","32.40"
"1313","TIGRAY","Enda- baguna ","March","2018","38.19317204","13.97860867","4.65","15.79","-","-","-","-","-","-","-","-","-"
"1314","TIGRAY","Adwa","March","2018","38.88818805","14.14845458","5.25","9.00","-","-","-","60.00","-","-","-","-","-"
"1315","TIGRAY","Axum","March","2018","38.71879888","14.11130791","4.38","10.13","-","-","-","40.00","-","-","-","-","-"
"1316","TIGRAY","Adigrat","March","2018","39.46033457","14.26667752","4.46","12.00","-","12.00","-","-","-","-","-","-","-"
"1317","TIGRAY","Wukiro","March","2018","39.599747","13.796083","4.38","10.74","-","12.68","-","-","-","-","35.00","34.67","-"
"1318","TIGRAY","Mai- chew ","March","2018","39.541533","12.78792086","4.38","10.56","-","11.71","-","40.00","11.08","-","60.00","-","-"
"1319","TIGRAY","Mekelle","March","2018","39.47221911","13.48719005","4.55","13.00","-","-","-","37.42","-","-","54.77","52.65","54.77"
"1320","AFAR","Ayisaeta","March","2018","41.43333","11.56667","7.92","14.49","-","-","-","-","-","-","-","-","-"
"1321","AFAR","Semera Logia ","March","2018",NA,NA,"7.00","16.00","-","-","-","35.00","-","-","-","-","-"
"1322","AFAR","Melka Werers ","March","2018","40.18154914","9.340880502","7.78","15.49","-","-","-","-","-","-","47.43","26.35","-"
"1323","AFAR","Sebat killo ","March","2018","8.983333333","40.16666667","8.01","12.49","-","-","-","35.50","-","-","32.50","20.00","-"
"1324","TIGRAY","Enda- silase ","May","2018","38.27211005","14.08944251","7.00","-","-","15.59","30.00","32.00","17.49","-","38.99","-","-"
"1325","TIGRAY","Enda- baguna ","May","2018","38.19317204","13.97860867","6.08","-","-","-","-","-","-","-","-","-","-"
"1326","TIGRAY","Adwa","May","2018","38.88818805","14.14845458","5.25","8.00","-","-","-","-","-","-","-","-","-"
"1327","TIGRAY","Axum","May","2018","38.71879888","14.11130791","7.00","15.52","-","-","-","40.00","-","-","-","-","-"
"1328","TIGRAY","Adigrat","May","2018","39.46033457","14.26667752","5.25","14.00","-","13.00","-","35.00","-","-","-","-","-"
"1329","TIGRAY","Wukiro","May","2018","39.599747","13.796083","4.38","12.90","-","13.79","-","-","-","-","35.00","38.36","-"
"1330","TIGRAY","Mai- chew ","May","2018","39.541533","12.78792086","4.38","11.84","-","12.88","-","30.98","16.24","-","-","-","-"
"1331","TIGRAY","Mekelle","May","2018","39.47221911","13.48719005","5.25","15.00","-","13.00","-","40.00","-","-","-","56.34","-"
"1332","AFAR","Ayisaeta","May","2018","41.43333","11.56667","8.49","14.49","-","-","-","30.98","-","-","-","-","-"
"1333","AFAR","Semera Logia ","May","2018",NA,NA,"7.38","16.00","-","14.00","-","32.00","-","-","-","-","-"
"1334","AFAR","Melka Werers ","May","2018","40.18154914","9.340880502","7.78","-","-","-","-","30.00","-","-","40.00","26.35","-"
"1335","AFAR","Sebat killo ","May","2018","8.983333333","40.16666667","7.53","15.49","-","13.00","-","29.00","-","-","42.43","20.00","-"
"1336","TIGRAY","Enda- silase ","November","2017","38.27211005","14.08944251","5.36","18.62","-","17.40","30.00","32.50","14.49","-","30.00","-","-"
"1337","TIGRAY","Enda- baguna ","November","2017","38.19317204","13.97860867","5.02","15.48","-","-","-","-","-","-","-","-","-"
"1338","TIGRAY","Adwa","November","2017","38.88818805","14.14845458","4.73","8.00","-","-","-","60.00","-","-","-","-","-"
"1339","TIGRAY","Axum","November","2017","38.71879888","14.11130791","4.38","10.19","-","-","-","-","-","-","-","-","-"
"1340","TIGRAY","Adigrat","November","2017","39.46033457","14.26667752","4.55","11.49","-","10.00","-","-","-","-","-","-","-"
"1341","TIGRAY","Wukiro","November","2017","39.599747","13.796083","4.11","9.21","-","12.59","-","-","-","-","35.00","32.88","-"
"1342","TIGRAY","Mai- chew ","November","2017","39.541533","12.78792086","4.38","9.94","-","10.45","-","45.00","9.68","-","-","12.60","-"
"1343","TIGRAY","Mekelle","November","2017","39.47221911","13.48719005","4.55","11.00","-","12.49","-","37.42","-","-","62.45","35.00","-"
"1344","AFAR","Ayisaeta","November","2017","41.43333","11.56667","8.54","15.49","-","-","-","30.00","-","-","-","-","-"
"1345","AFAR","Semera Logia ","November","2017",NA,NA,"7.00","14.00","-","-","-","33.47","15.00","-","-","-","-"
"1346","AFAR","Melka Werers ","November","2017","40.18154914","9.340880502","7.78","15.49","-","-","-","30.98","-","-","42.43","22.36","-"
"1347","AFAR","Sebat killo ","November","2017","8.983333333","40.16666667","7.78","12.49","-","-","-","35.00","-","-","40.00","18.00","-"
"1348","TIGRAY","Enda- silase ","October","2017","38.27211005","14.08944251","5.77","-","-","-","30.98","32.00","13.49","-","32.40","-","-"
"1349","TIGRAY","Enda- baguna ","October","2017","38.19317204","13.97860867","4.54","11.52","-","-","-","-","-","-","-","-","-"
"1350","TIGRAY","Adwa","October","2017","38.88818805","14.14845458","4.38","8.00","-","-","-","60.00","-","-","-","-","-"
"1351","TIGRAY","Axum","October","2017","38.71879888","14.11130791","3.92","9.47","-","-","-","-","-","-","-","-","-"
"1352","TIGRAY","Adigrat","October","2017","39.46033457","14.26667752","4.55","11.49","-","9.00","-","-","-","-","-","-","-"
"1353","TIGRAY","Wukiro","October","2017","39.599747","13.796083","4.11","9.80","-","10.07","-","-","-","-","35.00","30.14","-"
"1354","TIGRAY","Mai- chew ","October","2017","39.541533","12.78792086","4.38","9.78","-","11.53","-","45.00","9.67","-","-","22.62","-"
"1355","TIGRAY","Mekelle","October","2017","39.47221911","13.48719005","4.55","11.49","-","14.49","-","37.42","-","-","60.00","37.42","-"
"1356","AFAR","Ayisaeta","October","2017","41.43333","11.56667","8.49","13.75","-","-","-","30.00","-","-","-","-","-"
"1357","AFAR","Semera Logia ","October","2017",NA,NA,"-","-","-","-","-","-","-","-","-","-","-"
"1358","AFAR","Melka Werers ","October","2017","40.18154914","9.340880502","7.78","-","-","-","-","30.98","-","-","40.00","20.00","-"
"1359","AFAR","Sebat killo ","October","2017","8.983333333","40.16666667","7.84","13.00","-","-","-","35.00","-","-","40.00","18.49","-"
"1360","TIGRAY","Enda- silase ","September","2017","38.27211005","14.08944251","5.59","13.45","-","-","25.50","30.00","12.00","-","30.00","-","-"
"1361","TIGRAY","Enda- baguna ","September","2017","38.19317204","13.97860867","4.78","11.57","-","-","-","-","-","-","-","-","-"
"1362","TIGRAY","Adwa","September","2017","38.88818805","14.14845458","4.38","8.00","-","-","-","60.00","-","-","-","-","-"
"1363","TIGRAY","Axum","September","2017","38.71879888","14.11130791","5.25","10.19","-","-","-","-","-","-","-","-","-"
"1364","TIGRAY","Adigrat","September","2017","39.46033457","14.26667752","4.55","10.00","-","8.75","-","-","-","-","-","-","-"
"1365","TIGRAY","Wukiro","September","2017","39.599747","13.796083","4.46","8.72","-","10.61","-","-","-","-","35.00","29.34","-"
"1366","TIGRAY","Mai- chew ","September","2017","39.541533","12.78792086","4.38","9.32","-","10.94","-","40.00","9.71","-","-","30.68","-"
"1367","TIGRAY","Mekelle","September","2017","39.47221911","13.48719005","4.55","11.49","-","13.49","-","35.00","-","-","60.00","45.00","32.40"
"1368","AFAR","Ayisaeta","September","2017","41.43333","11.56667","8.01","15.49","-","-","32.00","-","-","-","-","-","-"
"1369","AFAR","Semera Logia ","September","2017",NA,NA,"-","-","-","-","-","-","-","-","-","-","-"
"1370","AFAR","Melka Werers ","September","2017","40.18154914","9.340880502","7.78","18.25","-","-","-","28.98","-","-","40.00","20.00","-"
"1371","AFAR","Sebat killo ","September","2017","8.983333333","40.16666667","7.45","11.49","-","-","-","26.98","-","-","40.00","16.49","-"
