"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.temez","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"692","Snnp","Doyugena","November",2016,37.78333,7.33333,8.5,NA,7.65,NA,NA,NA,NA,19.87,8.5
"693","Snnp","Alaba","November",2016,38.086143,7.311546,12,11,NA,NA,NA,NA,NA,15.01,12
"694","Snnp","Awasa","November",2016,38.474819,7.058624,13,NA,12,13,NA,NA,NA,33.1,13
"695","Snnp","Hagere- Selam ","November",2016,38.51921184,6.513880636,9.67,NA,NA,NA,NA,NA,NA,10.77,9.67
"696","Snnp","Dilla","November",2016,38.30745962,6.410516676,12,NA,12,10.66,NA,NA,NA,NA,12
"697","Snnp","Yirega-¦ Chefie ","November",2016,38.1988827,6.16095383,11.32,NA,NA,NA,NA,NA,NA,14,11.32
"698","Snnp","Welikite","October",2016,37.77266735,8.27732366,11.49,NA,11.49,NA,NA,NA,NA,23.15,11.49
"699","Snnp","Butajira","October",2016,38.42140499,8.173264069,9.38,10.77,12.12,9.47,NA,NA,NA,19.06,9.38
"700","Snnp","Hosahna","October",2016,37.84747123,7.538579317,13,NA,12,NA,NA,NA,NA,13.96,13
"701","Snnp","Shone","October",2016,37.94869425,7.134857075,10,8,8.16,10,NA,NA,NA,NA,10
"702","Snnp","Doyugena","October",2016,37.78333,7.33333,8,NA,8,NA,NA,NA,NA,19.23,8
"703","Snnp","Alaba","October",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,21.54,12
"704","Snnp","Awasa","October",2016,38.474819,7.058624,13,NA,12,13,NA,NA,NA,32.85,13
"705","Snnp","Hagere- Selam ","October",2016,38.51921184,6.513880636,8.88,NA,NA,NA,NA,NA,NA,10.77,8.88
"706","Snnp","Dilla","October",2016,38.30745962,6.410516676,12,NA,11.66,10.66,NA,NA,NA,NA,12
"707","Snnp","Yirega-¦ Chefie ","October",2016,38.1988827,6.16095383,12,NA,NA,NA,NA,NA,NA,15,12
"708","Snnp","Welikite","September",2016,37.77266735,8.27732366,11.16,NA,11.49,NA,NA,NA,NA,20.84,11.16
"709","Snnp","Butajira","September",2016,38.42140499,8.173264069,10.4,10.25,11.11,10.22,NA,NA,NA,16.65,10.4
"710","Snnp","Hosahna","September",2016,37.84747123,7.538579317,13,NA,11.66,NA,NA,NA,NA,15.01,13
"711","Snnp","Shone","September",2016,37.94869425,7.134857075,9.43,7.55,8.93,NA,NA,NA,NA,NA,9.43
"712","Snnp","Doyugena","September",2016,37.78333,7.33333,10.35,9.68,10.72,NA,NA,NA,NA,19.36,10.35
"713","Snnp","Alaba","September",2016,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,16.23,12
"714","Snnp","Awasa","September",2016,38.474819,7.058624,13,NA,12,12.32,NA,NA,NA,32.14,13
"715","Snnp","Hagere- Selam ","September",2016,38.51921184,6.513880636,9.28,NA,NA,NA,NA,NA,NA,9.41,9.28
"716","Snnp","Dilla","September",2016,38.30745962,6.410516676,11.83,NA,11.83,9.65,NA,NA,NA,32.37,11.83
"717","Snnp","Yirega-¦ Chefie ","September",2016,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,15,NA
"718","Snnp","Welayita","April",2017,NA,NA,12,10,10,NA,NA,NA,NA,21.76,12
"719","Snnp","Bodite","April",2017,37.89064905,7.038034865,12,10,10,12,NA,NA,NA,17.61,12
"720","Snnp","Jinka","April",2017,36.56441614,5.78310286,12.19,12.2,12.23,NA,10.67,NA,NA,24.54,12.19
"721","Snnp","Dimeka","April",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Snnp","Masha","April",2017,35.47956686,7.741652627,11.49,11.37,10.75,NA,20,NA,NA,27.6,11.49
"723","Snnp","Tepi","April",2017,35.36770327,7.320015599,11,8,9,NA,NA,24,NA,13.39,11
"724","Snnp","Boniga","April",2017,36.24008346,7.388535704,11.75,10,11,NA,NA,NA,NA,20.18,11.75
"725","Snnp","Chana","April",2017,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,9.9,12
"726","Snnp","Arbam- Minch ","April",2017,37.5527474,6.024547891,11.49,9.49,11.49,NA,NA,NA,NA,15,11.49
"727","Snnp","Sawla","April",2017,36.87437474,6.300226567,7.71,8.07,8.4,NA,13.79,NA,NA,15.06,7.71
"728","Snnp","Welayita Sodo ","August",2016,37.766643,6.86176,11.32,9,9.32,NA,NA,NA,NA,24.6,11.32
"729","Snnp","Bodite","August",2016,37.89064905,7.038034865,12,NA,10.66,NA,NA,NA,NA,14.57,12
"730","Snnp","Jinka","August",2016,36.56441614,5.78310286,8.72,7.66,9.53,NA,NA,NA,NA,NA,8.72
"731","Snnp","Dimeka","August",2016,36.45041198,4.892522922,11.01,NA,NA,NA,NA,NA,NA,NA,11.01
"732","Snnp","Masha","August",2016,35.47956686,7.741652627,7.89,7.84,NA,NA,NA,NA,NA,24.04,7.89
"733","Snnp","Tepi","August",2016,35.36770327,7.320015599,11.66,9,10,NA,NA,25,NA,NA,11.66
"734","Snnp","Boniga","August",2016,36.24008346,7.388535704,11,9,9,NA,NA,NA,NA,16.95,11
"735","Snnp","Chana","August",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,15.94,12
"736","Snnp","Arbam- Minch ","August",2016,37.5527474,6.024547891,12,NA,11.66,NA,NA,NA,NA,14.81,12
"737","Snnp","Sawla","August",2016,36.87437474,6.300226567,9.32,8.94,9.4,NA,12.66,NA,NA,15.33,9.32
"738","Snnp","Welayita Sodo ","December",2016,37.766643,6.86176,11.32,8.32,10,NA,NA,NA,NA,19.74,11.32
"739","Snnp","Bodite","December",2016,37.89064905,7.038034865,10.66,10,8,12,NA,NA,NA,14.86,10.66
"740","Snnp","Jinka","December",2016,36.56441614,5.78310286,7.61,6.77,9.47,NA,14.93,NA,NA,11.43,7.61
"741","Snnp","Dimeka","December",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Snnp","Masha","December",2016,35.47956686,7.741652627,9.02,9.09,8.96,NA,NA,NA,NA,21.2,9.02
"743","Snnp","Tepi","December",2016,35.36770327,7.320015599,11.66,8,10,NA,NA,24.33,NA,24.17,11.66
"744","Snnp","Boniga","December",2016,36.24008346,7.388535704,11,8.65,9,NA,NA,NA,NA,15.43,11
"745","Snnp","Chana","December",2016,36.11775846,6.226550231,12,10,10,NA,NA,NA,NA,12.51,12
"746","Snnp","Arbam- Minch ","December",2016,37.5527474,6.024547891,11,NA,9.65,NA,NA,NA,NA,14.81,11
"747","Snnp","Sawla","December",2016,36.87437474,6.300226567,8.53,8.61,8.61,NA,19.69,NA,NA,15,8.53
"748","Snnp","Welayita Sodo ","February",2017,37.766643,6.86176,12,9,9.65,NA,NA,NA,NA,24.2,12
"749","Snnp","Bodite","February",2017,37.89064905,7.038034865,12,10,10,12,NA,NA,NA,14.29,12
"750","Snnp","Jinka","February",2017,36.56441614,5.78310286,6.96,5.81,9.16,NA,11.08,NA,NA,10.42,6.96
"751","Snnp","Dimeka","February",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Snnp","Masha","February",2017,35.47956686,7.741652627,11.28,11.19,11.28,NA,NA,NA,NA,25.33,11.28
"753","Snnp","Tepi","February",2017,35.36770327,7.320015599,10.66,8,10,NA,NA,24,NA,24.44,10.66
"754","Snnp","Boniga","February",2017,36.24008346,7.388535704,10,7,8.32,NA,NA,NA,NA,17.05,10
"755","Snnp","Chana","February",2017,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,11.54,12
"756","Snnp","Arbam- Minch ","February",2017,37.5527474,6.024547891,10,NA,10,NA,NA,NA,NA,14.81,10
"757","Snnp","Sawla","February",2017,36.87437474,6.300226567,8.07,9.34,10,NA,16.19,NA,NA,14.49,8.07
"758","Snnp","Welayita Sodo ","January",2017,37.766643,6.86176,11.66,8.65,10,NA,NA,NA,NA,20.84,11.66
"759","Snnp","Bodite","January",2017,37.89064905,7.038034865,12,10,10.32,12,NA,NA,NA,15.17,12
"760","Snnp","Jinka","January",2017,36.56441614,5.78310286,7.63,5.83,7.6,NA,10.13,NA,NA,10.57,7.63
"761","Snnp","Dimeka","January",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Snnp","Masha","January",2017,35.47956686,7.741652627,11.28,11.36,11.19,NA,NA,NA,NA,23.87,11.28
"763","Snnp","Tepi","January",2017,35.36770327,7.320015599,11.32,9,10,NA,NA,24.66,NA,24.17,11.32
"764","Snnp","Boniga","January",2017,36.24008346,7.388535704,7,8.32,8.32,NA,NA,NA,NA,17.15,7
"765","Snnp","Chana","January",2017,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,12.72,12
"766","Snnp","Arbam- Minch ","January",2017,37.5527474,6.024547891,10,NA,10,NA,NA,NA,NA,14.81,10
"767","Snnp","Sawla","January",2017,36.87437474,6.300226567,9.95,9.86,9.96,NA,16.42,NA,NA,14.49,9.95
"768","Snnp","Welayita Sodo ","July",2016,37.766643,6.86176,11.32,7.65,8.65,NA,NA,NA,NA,25,11.32
"769","Snnp","Bodite","July",2016,37.89064905,7.038034865,11.32,NA,10.63,NA,NA,NA,NA,14.86,11.32
"770","Snnp","Jinka","July",2016,36.56441614,5.78310286,7.74,NA,7.58,NA,10.13,NA,NA,NA,7.74
"771","Snnp","Dimeka","July",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Snnp","Masha","July",2016,35.47956686,7.741652627,8.89,9.02,9.09,NA,NA,NA,NA,20.94,8.89
"773","Snnp","Tepi","July",2016,35.36770327,7.320015599,12,9,10.32,NA,NA,24.66,NA,22.02,12
"774","Snnp","Boniga","July",2016,36.24008346,7.388535704,11,9,9.65,NA,NA,NA,NA,16.95,11
"775","Snnp","Chana","July",2016,36.11775846,6.226550231,12,10,10,NA,NA,NA,NA,15.66,12
"776","Snnp","Arbam- Minch ","July",2016,37.5527474,6.024547891,13,NA,12.66,NA,NA,NA,NA,14.81,13
"777","Snnp","Sawla","July",2016,36.87437474,6.300226567,7.14,8.3,8.53,NA,14.09,NA,NA,8.51,7.14
"778","Snnp","Welayita","June",2017,NA,NA,12,9.49,12,NA,NA,NA,NA,27.04,12
"779","Snnp","Bodite","June",2017,37.89064905,7.038034865,12,10,12,13.49,NA,NA,NA,16.02,12
"780","Snnp","Jinka","June",2017,36.56441614,5.78310286,12.18,12.19,12.22,NA,15.17,NA,NA,22.01,12.18
"781","Snnp","Dimeka","June",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Snnp","Masha","June",2017,35.47956686,7.741652627,10.99,10.99,10.99,NA,NA,NA,NA,27.22,10.99
"783","Snnp","Tepi","June",2017,35.36770327,7.320015599,12,9,10,NA,NA,24,NA,24.62,12
"784","Snnp","Boniga","June",2017,36.24008346,7.388535704,12,10,11,NA,NA,NA,NA,16.35,12
"785","Snnp","Chana","June",2017,36.11775846,6.226550231,13,10,10,NA,NA,NA,NA,12.25,13
"786","Snnp","Arbam- Minch ","June",2017,37.5527474,6.024547891,11,NA,12.49,NA,NA,NA,NA,14.81,11
"787","Snnp","Sawla","June",2017,36.87437474,6.300226567,8.01,8.08,8.44,NA,13.59,NA,NA,15.17,8.01
"788","Snnp","Welayita Sodo ","March",2017,37.766643,6.86176,11,8.65,9.65,NA,NA,NA,NA,26.82,11
"789","Snnp","Bodite","March",2017,37.89064905,7.038034865,12,10,10,12,NA,NA,NA,13.39,12
"790","Snnp","Jinka","March",2017,36.56441614,5.78310286,9.12,9.86,12.01,NA,14.36,NA,NA,14.58,9.12
"791","Snnp","Dimeka","March",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Snnp","Masha","March",2017,35.47956686,7.741652627,11.03,11.28,9.58,NA,NA,NA,NA,25.62,11.03
"793","Snnp","Tepi","March",2017,35.36770327,7.320015599,12,9,10,NA,NA,24,NA,23.92,12
"794","Snnp","Boniga","March",2017,36.24008346,7.388535704,11,9,9.65,NA,NA,NA,NA,16.75,11
"795","Snnp","Chana","March",2017,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,12.61,12
"796","Snnp","Arbam- Minch ","March",2017,37.5527474,6.024547891,10,NA,9,NA,NA,NA,NA,14.81,10
"797","Snnp","Sawla","March",2017,36.87437474,6.300226567,7.87,8.52,9.47,NA,13.76,NA,NA,14.69,7.87
"798","Snnp","Welayita","May",2017,NA,NA,12,9.49,12,NA,NA,NA,NA,27.04,12
"799","Snnp","Bodite","May",2017,37.89064905,7.038034865,12,10,12,13.49,NA,NA,NA,16.02,12
"800","Snnp","Jinka","May",2017,36.56441614,5.78310286,12.18,12.19,12.22,NA,15.17,NA,NA,22.01,12.18
"801","Snnp","Dimeka","May",2017,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","Snnp","Masha","May",2017,35.47956686,7.741652627,10.99,10.99,10.99,NA,NA,NA,NA,27.22,10.99
"803","Snnp","Tepi","May",2017,35.36770327,7.320015599,12,9,10,NA,NA,24,NA,24.62,12
"804","Snnp","Boniga","May",2017,36.24008346,7.388535704,12,10,11,NA,NA,NA,NA,16.35,12
"805","Snnp","Chana","May",2017,36.11775846,6.226550231,13,10,10,NA,NA,NA,NA,12.25,13
"806","Snnp","Arbam- Minch ","May",2017,37.5527474,6.024547891,11,NA,12.49,NA,NA,NA,NA,14.81,11
"807","Snnp","Sawla","May",2017,36.87437474,6.300226567,8.01,8.08,8.44,NA,13.59,NA,NA,15.17,8.01
"808","Snnp","Welayita Sodo ","November",2016,37.766643,6.86176,11,9.65,9.32,NA,NA,NA,NA,19.74,11
"809","Snnp","Bodite","November",2016,37.89064905,7.038034865,11.29,10,10,12,NA,NA,NA,14.03,11.29
"810","Snnp","Jinka","November",2016,36.56441614,5.78310286,5.7,5.82,7.6,NA,11.41,NA,NA,11.27,5.7
"811","Snnp","Dimeka","November",2016,36.45041198,4.892522922,11.04,NA,NA,NA,NA,NA,NA,NA,11.04
"812","Snnp","Masha","November",2016,35.47956686,7.741652627,9.02,9.09,8.96,NA,NA,NA,NA,20.94,9.02
"813","Snnp","Tepi","November",2016,35.36770327,7.320015599,12,8.65,10,NA,NA,25,NA,21.62,12
"814","Snnp","Boniga","November",2016,36.24008346,7.388535704,11,9,10,NA,NA,NA,NA,17.05,11
"815","Snnp","Chana","November",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,12.94,12
"816","Snnp","Arbam- Minch ","November",2016,37.5527474,6.024547891,11,NA,10.32,NA,NA,NA,NA,14.81,11
"817","Snnp","Sawla","November",2016,36.87437474,6.300226567,6.47,8.45,8.53,NA,14.02,NA,NA,15,6.47
"818","Snnp","Welayita Sodo ","October",2016,37.766643,6.86176,11.32,10.16,11,NA,NA,NA,NA,24.6,11.32
"819","Snnp","Bodite","October",2016,37.89064905,7.038034865,12,9.65,10,12,NA,NA,NA,14.57,12
"820","Snnp","Jinka","October",2016,36.56441614,5.78310286,7.57,NA,11.35,NA,9.59,NA,NA,10.57,7.57
"821","Snnp","Dimeka","October",2016,36.45041198,4.892522922,13.33,NA,NA,NA,NA,NA,NA,NA,13.33
"822","Snnp","Masha","October",2016,35.47956686,7.741652627,9.02,9.02,9.02,NA,NA,NA,NA,22.83,9.02
"823","Snnp","Tepi","October",2016,35.36770327,7.320015599,11.66,10,11.32,NA,NA,25,NA,19.45,11.66
"824","Snnp","Boniga","October",2016,36.24008346,7.388535704,11,9.5,10,NA,NA,NA,NA,17.24,11
"825","Snnp","Chana","October",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,13.52,12
"826","Snnp","Arbam- Minch ","October",2016,37.5527474,6.024547891,10.66,NA,10.32,NA,NA,NA,NA,14.81,10.66
"827","Snnp","Sawla","October",2016,36.87437474,6.300226567,7.93,7.73,9.71,NA,21.23,NA,NA,14.49,7.93
"828","Snnp","Welayita Sodo ","September",2016,37.766643,6.86176,11.32,9.16,9.16,NA,NA,NA,NA,25.02,11.32
"829","Snnp","Bodite","September",2016,37.89064905,7.038034865,12,NA,10.66,NA,NA,NA,NA,16.15,12
"830","Snnp","Jinka","September",2016,36.56441614,5.78310286,NA,5.85,7.61,NA,9.77,NA,NA,10.68,5.85
"831","Snnp","Dimeka","September",2016,36.45041198,4.892522922,11.15,NA,NA,NA,NA,NA,NA,NA,11.15
"832","Snnp","Masha","September",2016,35.47956686,7.741652627,9.16,8.31,8.25,NA,NA,NA,NA,21.95,9.16
"833","Snnp","Tepi","September",2016,35.36770327,7.320015599,11.32,8.65,11,NA,NA,25,NA,NA,11.32
"834","Snnp","Boniga","September",2016,36.24008346,7.388535704,11,9,10,NA,NA,NA,NA,16.4,11
"835","Snnp","Chana","September",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,15.93,12
"836","Snnp","Arbam- Minch ","September",2016,37.5527474,6.024547891,11.32,NA,11.32,NA,NA,NA,NA,18.52,11.32
"837","Snnp","Sawla","September",2016,36.87437474,6.300226567,8.48,8.8,8.41,NA,15.57,NA,NA,15.14,8.48
"838","Snnp","Shewa- Bench ","April",2017,NA,NA,12,8.49,12,NA,NA,NA,NA,22.27,12
"839","Snnp","Mizan- Teferi ","April",2017,35.41120174,6.883477024,12,NA,10,NA,NA,NA,NA,16,12
"840","Snnp","Deri","April",2017,36.28577951,7.384839762,13.79,13.18,13.18,NA,NA,NA,NA,26.11,13.79
"841","Snnp","Amaro Kele ","April",2017,6.083333333,38.03333333,11.84,NA,13.92,NA,17.58,NA,NA,NA,11.84
"842","Snnp","Soyama","April",2017,5.7,37.88333333,10.6,9.39,NA,NA,NA,NA,NA,NA,10.6
"843","Snnp","Karate","April",2017,5.25,37.48333333,10.38,NA,NA,NA,16.28,NA,NA,NA,10.38
"844","Snnp","Gidola","April",2017,37.34772952,5.647078098,NA,NA,12.15,NA,12.06,NA,NA,NA,12.15
"845","Snnp","Tercha","April",2017,37.175334,7.146295,14,13,12,NA,NA,NA,NA,NA,14
"846","Snnp","Besite- Chere ","April",2017,NA,NA,14,12,14,NA,NA,NA,NA,NA,14
"847","Snnp","Lasoka","April",2017,36.60777815,6.30774507,7.84,7.55,9.26,NA,NA,NA,NA,16.14,7.84
"848","Snnp","Amaya","April",2017,36.68000727,7.105541206,10,9,8,NA,10.89,NA,NA,NA,10
"849","Snnp","Shewa- Bench ","August",2016,NA,NA,13,NA,10.32,NA,NA,NA,NA,21.46,13
"850","Snnp","Mizan- Teferi ","August",2016,35.41120174,6.883477024,11,NA,11,NA,NA,NA,NA,16,11
"851","Snnp","Deri","August",2016,36.28577951,7.384839762,9.3,9.09,9.3,NA,NA,NA,NA,13.05,9.3
"852","Snnp","Amaro Kele ","August",2016,6.083333333,38.03333333,9.55,NA,9.81,NA,14.79,NA,NA,NA,9.55
"853","Snnp","Soyama","August",2016,5.7,37.88333333,10.67,9.42,NA,10.62,NA,NA,NA,NA,10.67
"854","Snnp","Karate","August",2016,5.25,37.48333333,9.8,NA,NA,NA,NA,NA,NA,NA,9.8
"855","Snnp","Gidola","August",2016,37.34772952,5.647078098,13.39,12.5,13.51,NA,12.95,NA,NA,NA,13.39
"856","Snnp","Tercha","August",2016,37.175334,7.146295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","Snnp","Besite- Chere ","August",2016,NA,NA,12,10,12,NA,NA,NA,NA,NA,12
"858","Snnp","Lasoka","August",2016,36.60777815,6.30774507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","Snnp","Amaya","August",2016,36.68000727,7.105541206,7,NA,NA,NA,NA,NA,NA,NA,7
"860","Snnp","Shewa- Bench ","December",2016,NA,NA,11.32,8,10,NA,NA,NA,NA,19.01,11.32
"861","Snnp","Mizan- Teferi ","December",2016,35.41120174,6.883477024,11,10,8,NA,NA,NA,NA,16,11
"862","Snnp","Deri","December",2016,36.28577951,7.384839762,13.85,14.12,13.96,NA,NA,NA,NA,13.65,13.85
"863","Snnp","Amaro Kele ","December",2016,6.083333333,38.03333333,10.68,NA,12,NA,16.4,NA,NA,NA,10.68
"864","Snnp","Soyama","December",2016,5.7,37.88333333,10.67,10.67,NA,10.53,NA,NA,NA,NA,10.67
"865","Snnp","Karate","December",2016,5.25,37.48333333,12.25,NA,NA,NA,NA,NA,NA,NA,12.25
"866","Snnp","Gidola","December",2016,37.34772952,5.647078098,13.76,13.39,14.02,NA,16.52,NA,NA,NA,13.76
"867","Snnp","Tercha","December",2016,37.175334,7.146295,15.79,15.15,14.78,NA,NA,NA,NA,NA,15.79
"868","Snnp","Besite- Chere ","December",2016,NA,NA,12,10,10,NA,NA,NA,NA,NA,12
"869","Snnp","Lasoka","December",2016,36.60777815,6.30774507,10.14,NA,13.58,NA,22.29,NA,NA,21.12,10.14
"870","Snnp","Amaya","December",2016,36.68000727,7.105541206,NA,11.67,NA,NA,NA,NA,NA,NA,11.67
"871","Snnp","Shewa- Bench ","February",2017,NA,NA,12,8,10,NA,NA,NA,NA,24.22,12
"872","Snnp","Mizan- Teferi ","February",2017,35.41120174,6.883477024,11,NA,8,NA,NA,NA,NA,16,11
"873","Snnp","Deri","February",2017,36.28577951,7.384839762,11.63,11.63,11.19,NA,NA,NA,NA,31.07,11.63
"874","Snnp","Amaro Kele ","February",2017,6.083333333,38.03333333,10.91,NA,12.88,14.54,16.9,NA,NA,NA,10.91
"875","Snnp","Soyama","February",2017,5.7,37.88333333,10.62,NA,9.25,NA,NA,NA,NA,NA,10.62
"876","Snnp","Karate","February",2017,5.25,37.48333333,11.65,NA,NA,NA,NA,NA,NA,NA,11.65
"877","Snnp","Gidola","February",2017,37.34772952,5.647078098,15.34,15.56,15.47,NA,13.99,NA,NA,NA,15.34
"878","Snnp","Tercha","February",2017,37.175334,7.146295,14,12,10.66,NA,NA,NA,NA,NA,14
"879","Snnp","Besite- Chere ","February",2017,NA,NA,12,10,12,NA,NA,NA,NA,NA,12
"880","Snnp","Lasoka","February",2017,36.60777815,6.30774507,9.33,9.54,9.22,NA,16.07,NA,NA,11.58,9.33
"881","Snnp","Amaya","February",2017,36.68000727,7.105541206,6.38,5.74,5.21,NA,NA,NA,NA,5.28,6.38
"882","Snnp","Shewa- Bench ","January",2017,NA,NA,10,8,10,NA,NA,NA,NA,22.42,10
"883","Snnp","Mizan- Teferi ","January",2017,35.41120174,6.883477024,11,10,8,NA,NA,NA,NA,16,11
"884","Snnp","Deri","January",2017,36.28577951,7.384839762,13.64,13.96,13.64,NA,NA,NA,NA,NA,13.64
"885","Snnp","Amaro Kele ","January",2017,6.083333333,38.03333333,15.17,NA,18.83,NA,16.19,NA,NA,NA,15.17
"886","Snnp","Soyama","January",2017,5.7,37.88333333,9.33,7.96,NA,NA,NA,NA,NA,NA,9.33
"887","Snnp","Karate","January",2017,5.25,37.48333333,13.11,NA,NA,NA,NA,NA,NA,NA,13.11
"888","Snnp","Gidola","January",2017,37.34772952,5.647078098,13.76,13.52,13.89,NA,15.46,NA,NA,NA,13.76
"889","Snnp","Tercha","January",2017,37.175334,7.146295,16.4,14.93,13.64,NA,NA,NA,NA,NA,16.4
"890","Snnp","Besite- Chere ","January",2017,NA,NA,10,10,12,NA,NA,NA,NA,NA,10
"891","Snnp","Lasoka","January",2017,36.60777815,6.30774507,8.11,NA,9.75,NA,25.42,NA,NA,16.32,8.11
"892","Snnp","Amaya","January",2017,36.68000727,7.105541206,7.06,NA,NA,NA,NA,NA,NA,19.37,7.06
"893","Snnp","Shewa- Bench ","July",2016,NA,NA,12,10,10,NA,NA,NA,NA,20.84,12
"894","Snnp","Mizan- Teferi ","July",2016,35.41120174,6.883477024,11,10,11.32,NA,NA,NA,NA,16,11
"895","Snnp","Deri","July",2016,36.28577951,7.384839762,11.63,11.45,11.63,NA,NA,NA,NA,13.24,11.63
"896","Snnp","Amaro Kele ","July",2016,6.083333333,38.03333333,9.59,NA,10.26,NA,14.84,NA,NA,NA,9.59
"897","Snnp","Soyama","July",2016,5.7,37.88333333,10.62,9.29,NA,8.99,NA,NA,NA,NA,10.62
"898","Snnp","Karate","July",2016,5.25,37.48333333,11.4,NA,NA,NA,19.05,NA,NA,NA,11.4
"899","Snnp","Gidola","July",2016,37.34772952,5.647078098,13.64,13.05,14.02,NA,12.68,NA,NA,NA,13.64
"900","Snnp","Tercha","July",2016,37.175334,7.146295,NA,15.62,15.39,NA,NA,NA,NA,NA,15.62
"901","Snnp","Besite- Chere ","July",2016,NA,NA,12,10,10,NA,NA,NA,NA,NA,12
"902","Snnp","Lasoka","July",2016,36.60777815,6.30774507,NA,NA,NA,NA,19.23,NA,NA,8.94,NA
"903","Snnp","Amaya","July",2016,36.68000727,7.105541206,7,7,NA,NA,NA,NA,NA,NA,7
"904","Snnp","Shewa- Bench ","June",2017,NA,NA,14,10,12,NA,NA,NA,NA,22.75,14
"905","Snnp","Mizan- Teferi ","June",2017,35.41120174,6.883477024,12.75,NA,10,NA,NA,NA,NA,18,12.75
"906","Snnp","Deri","June",2017,36.28577951,7.384839762,13.48,13.79,13.79,NA,NA,NA,NA,24.02,13.48
"907","Snnp","Amaro Kele ","June",2017,6.083333333,38.03333333,10.81,NA,11.69,NA,NA,NA,NA,NA,10.81
"908","Snnp","Soyama","June",2017,5.7,37.88333333,10.85,9.21,NA,NA,NA,NA,NA,NA,10.85
"909","Snnp","Karate","June",2017,5.25,37.48333333,11.46,NA,NA,NA,NA,NA,NA,NA,11.46
"910","Snnp","Gidola","June",2017,37.34772952,5.647078098,14.6,14.71,14.29,NA,18.51,NA,NA,NA,14.6
"911","Snnp","Tercha","June",2017,37.175334,7.146295,16,15,15,NA,NA,NA,NA,NA,16
"912","Snnp","Besite- Chere ","June",2017,NA,NA,15,12,12,NA,NA,NA,NA,NA,15
"913","Snnp","Lasoka","June",2017,36.60777815,6.30774507,9.81,NA,10.64,NA,21.82,NA,NA,15.16,9.81
"914","Snnp","Amaya","June",2017,36.68000727,7.105541206,10,8.91,9.03,NA,10.84,NA,NA,7.11,10
"915","Snnp","Shewa- Bench ","March",2017,NA,NA,12,8,10,NA,NA,NA,NA,21.28,12
"916","Snnp","Mizan- Teferi ","March",2017,35.41120174,6.883477024,10.66,NA,8,NA,NA,NA,NA,16,10.66
"917","Snnp","Deri","March",2017,36.28577951,7.384839762,13.64,NA,13.64,NA,NA,NA,NA,14.71,13.64
"918","Snnp","Amaro Kele ","March",2017,6.083333333,38.03333333,9.55,NA,10.3,NA,16.25,NA,NA,NA,9.55
"919","Snnp","Soyama","March",2017,5.7,37.88333333,10.58,10.62,9.25,10.53,NA,NA,NA,NA,10.58
"920","Snnp","Karate","March",2017,5.25,37.48333333,9.79,NA,NA,NA,NA,NA,NA,NA,9.79
"921","Snnp","Gidola","March",2017,37.34772952,5.647078098,6.67,9.41,10.81,NA,12.24,NA,NA,NA,6.67
"922","Snnp","Tercha","March",2017,37.175334,7.146295,14,13,12,NA,NA,NA,NA,NA,14
"923","Snnp","Besite- Chere ","March",2017,NA,NA,14,10,10,NA,NA,NA,NA,NA,14
"924","Snnp","Lasoka","March",2017,36.60777815,6.30774507,9.62,NA,9.26,NA,15.63,NA,NA,11.54,9.62
"925","Snnp","Amaya","March",2017,36.68000727,7.105541206,8.36,7.43,7.25,NA,8.02,NA,NA,NA,8.36
"926","Snnp","Shewa- Bench ","May",2017,NA,NA,14,10,12,NA,NA,NA,NA,22.75,14
"927","Snnp","Mizan- Teferi ","May",2017,35.41120174,6.883477024,12.75,NA,10,NA,NA,NA,NA,18,12.75
"928","Snnp","Deri","May",2017,36.28577951,7.384839762,13.48,13.79,13.79,NA,NA,NA,NA,24.02,13.48
