"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"1023","Benishangul-Gumuz","Asossa","January",2015,34.53730603,10.05784932,11,NA,NA,NA,NA,NA,NA,NA,11
"1024","Benishangul-Gumuz","Bambasi","January",2015,34.73046863,9.751504664,11.74,8.35,NA,NA,NA,NA,NA,NA,11.74
"1025","Benishangul-Gumuz","Kemashi","January",2015,35.85916991,9.515450626,NA,9.1,NA,NA,NA,NA,NA,NA,9.1
"1026","Benishangul-Gumuz","Agelo- Meti ","January",2015,35.77048443,9.640776618,NA,14.07,NA,NA,NA,NA,NA,NA,14.07
"1027","Benishangul-Gumuz","Avera","January",2015,NA,NA,10.89,10.23,9.49,NA,NA,NA,NA,12.37,10.89
"1028","Somalie","Shinile","July",2014,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","Somalie","Arere","July",2014,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10
"1030","Somalie","Jigjiga","July",2014,42.792342,9.367259,NA,9.91,NA,13.83,NA,NA,NA,28,9.91
"1031","Somalie","Hartshek","July",2014,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Somalie","Dolo","July",2014,42.059257,4.179211,NA,13.64,NA,NA,NA,NA,NA,NA,13.64
"1033","Somalie","Moyale","July",2014,3.527,39.056,NA,NA,NA,12,NA,NA,NA,NA,NA
"1034","Benishangul-Gumuz","Mambook","July",2014,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1035","Benishangul-Gumuz","Mender- Sebat ","July",2014,NA,NA,9.65,NA,9,NA,NA,NA,NA,12.77,9.65
"1036","Benishangul-Gumuz","Asossa","July",2014,34.53730603,10.05784932,10.66,NA,11.49,NA,NA,NA,NA,NA,10.66
"1037","Benishangul-Gumuz","Bambasi","July",2014,34.73046863,9.751504664,11.97,9.69,NA,NA,NA,NA,NA,NA,11.97
"1038","Benishangul-Gumuz","Kemashi","July",2014,35.85916991,9.515450626,NA,7.62,NA,NA,NA,NA,NA,NA,7.62
"1039","Benishangul-Gumuz","Agelo- Meti ","July",2014,35.77048443,9.640776618,15.76,11.57,NA,NA,NA,NA,NA,NA,15.76
"1040","Benishangul-Gumuz","Avera","July",2014,NA,NA,11.42,9.49,10.11,NA,NA,NA,NA,12.77,11.42
"1041","Somalie","Shinile","June",2015,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Somalie","Arere","June",2015,NA,NA,11.49,NA,NA,NA,NA,NA,NA,NA,11.49
"1043","Somalie","Jigjiga","June",2015,42.792342,9.367259,NA,11.76,NA,15.66,NA,NA,NA,30,11.76
"1044","Somalie","Hartshek","June",2015,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
