"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"944","BENISHANGUL-GUMUZ","Kemashi","FEBRUARY","2014","35.85916991","9.515450626","-","9.61","-","-","-","4.06","-"
"945","BENISHANGUL-GUMUZ","Agelo- meti ","FEBRUARY","2014","35.77048443","9.640776618","-","-","11.76","-","-","4.33","-"
"946","BENISHANGUL-GUMUZ","AVERA","FEBRUARY","2014",NA,NA,"10.48","9.61","11.76","-","-","4.61","-"
"947","SOMALIE","Shinile","JANUARY","2014","41.844013","9.686515","-","8.00","-","-","-","5.06","-"
"948","SOMALIE","Arere","JANUARY","2014",NA,NA,"-","-","9.00","10.00","-","6.59","-"
"949","SOMALIE","Jigjiga","JANUARY","2014","42.792342","9.367259","12.00","-","8.84","-","12.32","5.83","26.00"
"950","SOMALIE","Hartshek","JANUARY","2014","43.356499","9.161111","-","-","8.06","-","10.00","-","-"
"951","SOMALIE","Dolo","JANUARY","2014","42.059257","4.179211","-","-","-","-","-","5.84","-"
"952","SOMALIE","Moyale","JANUARY","2014","3.527","39.056","12.32","-","-","-","-","4.78","-"
"953","BENISHANGUL-GUMUZ","Mambook","JANUARY","2014",NA,NA,"10.00","-","-","-","-","5.25","-"
"954","BENISHANGUL-GUMUZ","Mender- Sebat ","JANUARY","2014",NA,NA,"10.00","-","-","-","-","4.92","-"
"955","BENISHANGUL-GUMUZ","Asossa","JANUARY","2014","34.53730603","10.05784932","10.00","-","-","-","-","4.66","-"
"956","BENISHANGUL-GUMUZ","Bambasi","JANUARY","2014","34.73046863","9.751504664","12.49","-","-","-","-","3.61","-"
"957","BENISHANGUL-GUMUZ","Kemashi","JANUARY","2014","35.85916991","9.515450626","-","9.22","-","-","-","4.00","-"
"958","BENISHANGUL-GUMUZ","Agelo- meti ","JANUARY","2014","35.77048443","9.640776618","-","-","-","-","-","4.44","-"
"959","BENISHANGUL-GUMUZ","AVERA","JANUARY","2014",NA,NA,"10.57","9.22","-","-","-","4.45","-"
"960","SOMALIE","Shinile","JULY","2013","41.844013","9.686515","-","7.50","-","-","-","5.00","-"
"961","SOMALIE","Arere","JULY","2013",NA,NA,"11.12","-","8.00","9.00","-","6.20","-"
"962","SOMALIE","Jigjiga","JULY","2013","42.792342","9.367259","-","-","8.05","-","10.66","5.45","-"
"963","SOMALIE","Hartshek","JULY","2013","43.356499","9.161111","-","-","9.24","-","-","-","-"
"964","SOMALIE","Dolo","JULY","2013","42.059257","4.179211","-","-","-","-","-","4.78","-"
"965","SOMALIE","Moyale","JULY","2013","3.527","39.056","10.00","-","7.00","-","-","3.76","-"
"966","BENISHANGUL-GUMUZ","Mambook","JULY","2013",NA,NA,"10.00","-","-","-","-","5.09","-"
"967","BENISHANGUL-GUMUZ","Mender- Sebat ","JULY","2013",NA,NA,"9.66","-","-","-","-","5.25","-"
"968","BENISHANGUL-GUMUZ","Asossa","JULY","2013","34.53730603","10.05784932","10.00","-","-","-","-","4.26","-"
"969","BENISHANGUL-GUMUZ","Bambasi","JULY","2013","34.73046863","9.751504664","12.01","-","-","-","-","3.27","-"
"970","BENISHANGUL-GUMUZ","Kemashi","JULY","2013","35.85916991","9.515450626","-","-","-","-","-","3.55","-"
"971","BENISHANGUL-GUMUZ","Agelo- meti ","JULY","2013","35.77048443","9.640776618","-","-","-","-","-","4.91","-"
"972","BENISHANGUL-GUMUZ","AVERA","JULY","2013",NA,NA,"10.38","-","-","-","-","4.32","-"
"973","SOMALIE","Shinile","JUNE","2014","41.844013","9.686515","-","-","10.00","-","-","4.69","-"
"974","SOMALIE","Arere","JUNE","2014",NA,NA,"11.00","-","9.16","13.00","-","5.26","-"
"975","SOMALIE","Jigjiga","JUNE","2014","42.792342","9.367259","12.32","-","9.58","-","12.66","5.83","26.00"
"976","SOMALIE","Hartshek","JUNE","2014","43.356499","9.161111","-","-","7.58","-","-","8.75","-"
"977","SOMALIE","Dolo","JUNE","2014","42.059257","4.179211","-","-","-","-","-","6.38","-"
"978","SOMALIE","Moyale","JUNE","2014","3.527","39.056","14.00","-","10.00","-","-","4.78","-"
"979","BENISHANGUL-GUMUZ","Mambook","JUNE","2014",NA,NA,"10.00","-","-","-","-","4.45","-"
"980","BENISHANGUL-GUMUZ","Mender- Sebat ","JUNE","2014",NA,NA,"10.32","-","-","-","-","5.25","-"
"981","BENISHANGUL-GUMUZ","Asossa","JUNE","2014","34.53730603","10.05784932","-","-","-","-","-","4.53","-"
"982","BENISHANGUL-GUMUZ","Bambasi","JUNE","2014","34.73046863","9.751504664","-","-","-","-","-","-","-"
"983","BENISHANGUL-GUMUZ","Kemashi","JUNE","2014","35.85916991","9.515450626","9.22","-","-","-","-","4.31","-"
"984","BENISHANGUL-GUMUZ","Agelo- meti ","JUNE","2014","35.77048443","9.640776618","-","-","12.51","-","-","4.29","-"
"985","BENISHANGUL-GUMUZ","AVERA","JUNE","2014",NA,NA,"9.84","-","12.51","-","-","4.55","-"
"986","SOMALIE","Shinile","MAY","2014","41.844013","9.686515","-","-","8.00","-","-","5.06","-"
"987","SOMALIE","Arere","MAY","2014",NA,NA,"-","-","9.83","13.00","-","5.26","-"
"988","SOMALIE","Jigjiga","MAY","2014","42.792342","9.367259","12.32","-","9.63","-","12.66","5.83","26.00"
"989","SOMALIE","Hartshek","MAY","2014","43.356499","9.161111","-","-","8.02","-","-","8.75","-"
"990","SOMALIE","Dolo","MAY","2014","42.059257","4.179211","-","-","-","-","-","6.78","-"
"991","SOMALIE","Moyale","MAY","2014","3.527","39.056","12.63","-","-","-","-","4.58","-"
"992","BENISHANGUL-GUMUZ","Mambook","MAY","2014",NA,NA,"10.00","-","-","-","-","4.75","-"
"993","BENISHANGUL-GUMUZ","Mender- Sebat ","MAY","2014",NA,NA,"10.00","-","-","-","-","5.25","-"
"994","BENISHANGUL-GUMUZ","Asossa","MAY","2014","34.53730603","10.05784932","12.00","-","-","-","-","4.54","-"
"995","BENISHANGUL-GUMUZ","Bambasi","MAY","2014","34.73046863","9.751504664","-","-","-","-","-","-","-"
"996","BENISHANGUL-GUMUZ","Kemashi","MAY","2014","35.85916991","9.515450626","8.88","-","-","-","-","4.27","-"
"997","BENISHANGUL-GUMUZ","Agelo- meti ","MAY","2014","35.77048443","9.640776618","-","-","12.25","-","-","4.61","-"
"998","BENISHANGUL-GUMUZ","AVERA","MAY","2014",NA,NA,"10.16","-","12.25","-","-","4.67","-"
"999","SOMALIE","Shinile","NOVEMBER","2013","41.844013","9.686515","-","-","9.00","-","-","6.25","-"
"1000","SOMALIE","Arere","NOVEMBER","2013",NA,NA,"-","8.16","-","11.00","-","5.89","-"
"1001","SOMALIE","Jigjiga","NOVEMBER","2013","42.792342","9.367259","-","-","8.89","-","12.00","5.83","26.00"
"1002","SOMALIE","Hartshek","NOVEMBER","2013","43.356499","9.161111","-","-","8.06","-","10.00","-","-"
"1003","SOMALIE","Dolo","NOVEMBER","2013","42.059257","4.179211","-","-","-","-","-","5.68","-"
"1004","SOMALIE","Moyale","NOVEMBER","2013","3.527","39.056","12.66","-","8.00","-","-","4.05","-"
"1005","BENISHANGUL-GUMUZ","Mambook","NOVEMBER","2013",NA,NA,"10.00","-","-","-","-","4.75","-"
"1006","BENISHANGUL-GUMUZ","Mender- Sebat ","NOVEMBER","2013",NA,NA,"10.66","-","-","-","-","5.25","-"
"1007","BENISHANGUL-GUMUZ","Asossa","NOVEMBER","2013","34.53730603","10.05784932","11.49","-","-","-","-","4.74","-"
"1008","BENISHANGUL-GUMUZ","Bambasi","NOVEMBER","2013","34.73046863","9.751504664","11.15","-","-","-","-","3.76","-"
"1009","BENISHANGUL-GUMUZ","Kemashi","NOVEMBER","2013","35.85916991","9.515450626","-","9.96","-","-","-","3.89","-"
"1010","BENISHANGUL-GUMUZ","Agelo- meti ","NOVEMBER","2013","35.77048443","9.640776618","-","-","-","-","-","4.16","-"
"1011","BENISHANGUL-GUMUZ","AVERA","NOVEMBER","2013",NA,NA,"10.81","9.96","-","-","-","4.39","-"
"1012","SOMALIE","Shinile","OCTOBER","2013","41.844013","9.686515","-","8.32","-","-","-","6.25","-"
"1013","SOMALIE","Arere","OCTOBER","2013",NA,NA,"-","7.83","-","-","-","6.20","-"
"1014","SOMALIE","Jigjiga","OCTOBER","2013","42.792342","9.367259","-","-","8.69","-","11.66","5.83","26.00"
"1015","SOMALIE","Hartshek","OCTOBER","2013","43.356499","9.161111","-","-","8.06","-","10.66","-","-"
"1016","SOMALIE","Dolo","OCTOBER","2013","42.059257","4.179211","-","-","-","-","-","5.54","-"
"1017","SOMALIE","Moyale","OCTOBER","2013","3.527","39.056","11.29","7.00","8.00","-","-","3.76","-"
"1018","BENISHANGUL-GUMUZ","Mambook","OCTOBER","2013",NA,NA,"10.00","-","-","-","-","4.59","-"
"1019","BENISHANGUL-GUMUZ","Mender- Sebat ","OCTOBER","2013",NA,NA,"10.32","-","-","-","-","-","-"
"1020","BENISHANGUL-GUMUZ","Asossa","OCTOBER","2013","34.53730603","10.05784932","11.00","-","-","-","-","5.16","-"
"1021","BENISHANGUL-GUMUZ","Bambasi","OCTOBER","2013","34.73046863","9.751504664","11.24","-","-","-","-","4.33","-"
"1022","BENISHANGUL-GUMUZ","Kemashi","OCTOBER","2013","35.85916991","9.515450626","-","9.45","-","-","-","3.74","-"
"1023","BENISHANGUL-GUMUZ","Agelo- meti ","OCTOBER","2013","35.77048443","9.640776618","-","-","-","-","-","4.30","-"
"1024","BENISHANGUL-GUMUZ","AVERA","OCTOBER","2013",NA,NA,"10.63","9.45","-","-","-","4.40","-"
"1025","SOMALIE","Shinile","SEPTEMBER(1)","2013(1)","41.844013","9.686515","-","7.33","-","-","-","6.25","-"
"1026","SOMALIE","Arere","SEPTEMBER(1)","2013(1)",NA,NA,"-","8.00","-","-","-","5.54","-"
"1027","SOMALIE","Jigjiga","SEPTEMBER(1)","2013(1)","42.792342","9.367259","-","-","7.26","-","10.66","5.90","-"
"1028","SOMALIE","Hartshek","SEPTEMBER(1)","2013(1)","43.356499","9.161111","-","-","6.51","-","-","-","-"
"1029","SOMALIE","Dolo","SEPTEMBER(1)","2013(1)","42.059257","4.179211","-","-","-","-","-","4.78","-"
"1030","SOMALIE","Moyale","SEPTEMBER(1)","2013(1)","3.527","39.056","11.29","-","7.00","-","-","3.76","-"
"1031","BENISHANGUL-GUMUZ","Mambook","SEPTEMBER(1)","2013(1)",NA,NA,"10.00","-","-","-","-","4.92","-"
"1032","BENISHANGUL-GUMUZ","Mender- Sebat ","SEPTEMBER(1)","2013(1)",NA,NA,"10.16","-","-","-","-","5.25","-"
"1033","BENISHANGUL-GUMUZ","Asossa","SEPTEMBER(1)","2013(1)","34.53730603","10.05784932","10.32","-","-","-","-","4.51","-"
"1034","BENISHANGUL-GUMUZ","Bambasi","SEPTEMBER(1)","2013(1)","34.73046863","9.751504664","11.05","-","-","-","-","3.81","-"
"1035","BENISHANGUL-GUMUZ","Kemashi","SEPTEMBER(1)","2013(1)","35.85916991","9.515450626","-","8.93","-","-","-","4.00","-"
"1036","BENISHANGUL-GUMUZ","Agelo- meti ","SEPTEMBER(1)","2013(1)","35.77048443","9.640776618","-","-","-","-","-","3.83","-"
"1037","BENISHANGUL-GUMUZ","AVERA","SEPTEMBER(1)","2013(1)",NA,NA,"10.37","8.93","-","-","-","4.35","-"
"1038","TIGRAY","Enda- silase ","APRIL","2014","38.27211005","14.08944251","12.82","-","-","-","-","5.63","-"
"1039","TIGRAY","Enda- baguna ","APRIL","2014","38.19317204","13.97860867","11.59","-","7.84","-","-","5.44","-"
"1040","TIGRAY","Adwa","APRIL","2014","38.88818805","14.14845458","8.00","-","-","-","-","4.46","-"
"1041","TIGRAY","Axum","APRIL","2014","38.71879888","14.11130791","14.93","-","-","-","-","4.14","-"
"1042","TIGRAY","Adigrat","APRIL","2014","39.46033457","14.26667752","8.16","-","8.00","-","-","4.20","-"
"1043","TIGRAY","Wukiro","APRIL","2014","39.599747","13.796083","7.24","-","9.29","-","-","4.26","30.57"
"1044","TIGRAY","Mai- chew ","APRIL","2014","39.541533","12.78792086","7.46","-","6.62","10.09","-","5.25","14.53"
"1045","TIGRAY","Mekelle","APRIL","2014","39.47221911","13.48719005","9.00","-","11.69","-","-","4.20","43.11"
"1046","AFAR","Ayisaeta","APRIL","2014","41.43333","11.56667","11.00","-","-","-","-","4.67","-"
"1047","AFAR","Dubti","APRIL","2014","41.08260323","11.72765333","9.32","-","-","-","-","4.34","-"
"1048","AFAR","Melka Werers ","APRIL","2014","40.18154914","9.340880502","6.83","-","-","-","-","3.56","14.33"
"1049","AFAR","Sebat killo ","APRIL","2014","8.983333333","40.16666667","9.32","-","-","-","-","-","13.66"
"1050","TIGRAY","Enda- silase ","AUGUST","2013","38.27211005","14.08944251","10.26","-","-","-","-","5.63","-"
"1051","TIGRAY","Enda- baguna ","AUGUST","2013","38.19317204","13.97860867","12.99","-","11.76","-","-","4.18","-"
"1052","TIGRAY","Adwa","AUGUST","2013","38.88818805","14.14845458","8.00","-","-","-","-","5.06","-"
"1053","TIGRAY","Axum","AUGUST","2013","38.71879888","14.11130791","9.24","-","-","-","-","4.20","-"
"1054","TIGRAY","Adigrat","AUGUST","2013","39.46033457","14.26667752","9.17","-","8.00","-","-","4.20","-"
"1055","TIGRAY","Wukiro","AUGUST","2013","39.599747","13.796083","9.33","-","9.52","-","-","3.50","28.85"
"1056","TIGRAY","Mai- chew ","AUGUST","2013","39.541533","12.78792086","9.93","-","12.35","12.65","-","5.25","17.50"
"1057","TIGRAY","Mekelle","AUGUST","2013","39.47221911","13.48719005","10.00","-","11.69","-","-","3.95","-"
"1058","AFAR","Ayisaeta","AUGUST","2013","41.43333","11.56667","12.00","-","-","-","-","6.00","-"
"1059","AFAR","Dubti","AUGUST","2013","41.08260323","11.72765333","-","-","-","-","-","4.38","-"
"1060","AFAR","Melka Werers ","AUGUST","2013","40.18154914","9.340880502","7.65","-","-","-","-","3.75","13.66"
"1061","AFAR","Sebat killo ","AUGUST","2013","8.983333333","40.16666667","-","-","7.66","-","-","-","11.32"
"1062","TIGRAY","Enda- silase ","DECEMBER","2013","38.27211005","14.08944251","10.53","-","-","-","-","5.44","-"
"1063","TIGRAY","Enda- baguna ","DECEMBER","2013","38.19317204","13.97860867","11.84","-","8.44","-","-","3.65","-"
"1064","TIGRAY","Adwa","DECEMBER","2013","38.88818805","14.14845458","8.00","-","-","-","-","4.86","-"
"1065","TIGRAY","Axum","DECEMBER","2013","38.71879888","14.11130791","7.28","-","-","-","-","4.02","-"
"1066","TIGRAY","Adigrat","DECEMBER","2013","39.46033457","14.26667752","8.83","-","8.16","-","-","4.20","-"
"1067","TIGRAY","Wukiro","DECEMBER","2013","39.599747","13.796083","6.73","-","9.81","-","-","3.20","30.28"
"1068","TIGRAY","Mai- chew ","DECEMBER","2013","39.541533","12.78792086","7.15","-","7.36","11.32","-","5.13","16.15"
"1069","TIGRAY","Mekelle","DECEMBER","2013","39.47221911","13.48719005","8.50","-","10.97","-","-","3.95","-"
"1070","AFAR","Ayisaeta","DECEMBER","2013","41.43333","11.56667","11.49","-","10.00","-","-","4.78","-"
"1071","AFAR","Dubti","DECEMBER","2013","41.08260323","11.72765333","-","-","-","-","-","4.38","-"
"1072","AFAR","Melka Werers ","DECEMBER","2013","40.18154914","9.340880502","8.32","-","-","-","-","3.63","15.00"
"1073","AFAR","Sebat killo ","DECEMBER","2013","8.983333333","40.16666667","9.32","-","-","-","-","-","13.33"
"1074","TIGRAY","Enda- silase ","FEBRUARY","2014","38.27211005","14.08944251","12.58","-","-","-","-","5.44","-"
"1075","TIGRAY","Enda- baguna ","FEBRUARY","2014","38.19317204","13.97860867","12.00","-","7.97","-","-","4.18","-"
"1076","TIGRAY","Adwa","FEBRUARY","2014","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1077","TIGRAY","Axum","FEBRUARY","2014","38.71879888","14.11130791","7.43","-","-","-","-","3.84","-"
"1078","TIGRAY","Adigrat","FEBRUARY","2014","39.46033457","14.26667752","8.73","-","8.00","-","-","4.20","-"
"1079","TIGRAY","Wukiro","FEBRUARY","2014","39.599747","13.796083","6.73","-","9.68","-","-","3.15","29.21"
"1080","TIGRAY","Mai- chew ","FEBRUARY","2014","39.541533","12.78792086","7.25","-","7.45","-","-","5.25","-"
"1081","TIGRAY","Mekelle","FEBRUARY","2014","39.47221911","13.48719005","8.47","-","10.22","-","-","3.95","-"
"1082","AFAR","Ayisaeta","FEBRUARY","2014","41.43333","11.56667","11.49","-","10.00","-","-","4.57","-"
"1083","AFAR","Dubti","FEBRUARY","2014","41.08260323","11.72765333","10.00","-","-","12.00","-","4.38","-"
"1084","AFAR","Melka Werers ","FEBRUARY","2014","40.18154914","9.340880502","8.65","-","-","-","-","3.56","13.66"
"1085","AFAR","Sebat killo ","FEBRUARY","2014","8.983333333","40.16666667","8.25","-","-","-","-","4.92","12.82"
"1086","TIGRAY","Enda- silase ","JANUARY","2014","38.27211005","14.08944251","11.40","-","-","-","-","5.44","-"
"1087","TIGRAY","Enda- baguna ","JANUARY","2014","38.19317204","13.97860867","12.22","-","8.65","-","-","4.18","-"
"1088","TIGRAY","Adwa","JANUARY","2014","38.88818805","14.14845458","8.00","-","-","-","-","4.86","-"
"1089","TIGRAY","Axum","JANUARY","2014","38.71879888","14.11130791","8.07","-","-","-","-","3.84","-"
"1090","TIGRAY","Adigrat","JANUARY","2014","39.46033457","14.26667752","8.86","-","8.00","-","-","3.95","-"
"1091","TIGRAY","Wukiro","JANUARY","2014","39.599747","13.796083","7.30","-","9.46","-","-","2.98","30.85"
"1092","TIGRAY","Mai- chew ","JANUARY","2014","39.541533","12.78792086","7.73","-","7.06","12.59","-","5.25","-"
"1093","TIGRAY","Mekelle","JANUARY","2014","39.47221911","13.48719005","8.50","-","11.68","-","-","3.95","42.92"
"1094","AFAR","Ayisaeta","JANUARY","2014","41.43333","11.56667","10.95","-","9.49","-","-","4.90","-"
"1095","AFAR","Dubti","JANUARY","2014","41.08260323","11.72765333","10.00","-","-","-","-","4.38","-"
"1096","AFAR","Melka Werers ","JANUARY","2014","40.18154914","9.340880502","8.32","-","-","-","-","3.56","14.00"
"1097","AFAR","Sebat killo ","JANUARY","2014","8.983333333","40.16666667","10.00","-","-","-","-","-","13.83"
"1098","TIGRAY","Enda- silase ","JULY","2013","38.27211005","14.08944251","9.03","-","7.31","-","-","5.27","-"
"1099","TIGRAY","Enda- baguna ","JULY","2013","38.19317204","13.97860867","12.99","-","9.41","-","-","4.44","-"
"1100","TIGRAY","Adwa","JULY","2013","38.88818805","14.14845458","8.00","-","-","-","-","4.86","-"
"1101","TIGRAY","Axum","JULY","2013","38.71879888","14.11130791","9.12","-","-","-","-","4.20","-"
"1102","TIGRAY","Adigrat","JULY","2013","39.46033457","14.26667752","9.16","-","9.00","-","-","4.20","-"
"1103","TIGRAY","Wukiro","JULY","2013","39.599747","13.796083","8.90","-","10.87","-","-","3.50","30.00"
"1104","TIGRAY","Mai- chew ","JULY","2013","39.541533","12.78792086","9.64","-","10.69","11.18","-","5.25","16.78"
"1105","TIGRAY","Mekelle","JULY","2013","39.47221911","13.48719005","9.50","-","12.18","-","-","3.95","-"
"1106","AFAR","Ayisaeta","JULY","2013","41.43333","11.56667","12.00","-","-","-","-","6.18","-"
"1107","AFAR","Dubti","JULY","2013","41.08260323","11.72765333","-","-","-","-","-","4.38","-"
"1108","AFAR","Melka Werers ","JULY","2013","40.18154914","9.340880502","7.33","-","-","-","-","3.69","15.00"
"1109","AFAR","Sebat killo ","JULY","2013","8.983333333","40.16666667","8.00","7.00","7.00","-","-","7.02","11.00"
"1110","TIGRAY","Enda- silase ","JUNE","2014","38.27211005","14.08944251","11.69","-","-","-","-","6.31","-"
"1111","TIGRAY","Enda- baguna ","JUNE","2014","38.19317204","13.97860867","11.19","-","7.51","-","-","5.86","-"
"1112","TIGRAY","Adwa","JUNE","2014","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1113","TIGRAY","Axum","JUNE","2014","38.71879888","14.11130791","8.17","-","-","-","-","5.25","-"
"1114","TIGRAY","Adigrat","JUNE","2014","39.46033457","14.26667752","9.16","-","8.83","-","-","4.20","-"
"1115","TIGRAY","Wukiro","JUNE","2014","39.599747","13.796083","8.44","-","9.59","-","-","4.65","30.28"
"1116","TIGRAY","Mai- chew ","JUNE","2014","39.541533","12.78792086","9.12","-","8.72","11.36","-","5.25","15.65"
"1117","TIGRAY","Mekelle","JUNE","2014","39.47221911","13.48719005","10.00","-","9.00","-","-","4.20","-"
"1118","AFAR","Ayisaeta","JUNE","2014","41.43333","11.56667","12.00","-","10.00","-","-","4.68","-"
"1119","AFAR","Dubti","JUNE","2014","41.08260323","11.72765333","11.32","-","-","-","-","5.00","30.00"
"1120","AFAR","Melka Werers ","JUNE","2014","40.18154914","9.340880502","8.65","-","-","-","-","3.76","15.00"
"1121","AFAR","Sebat killo ","JUNE","2014","8.983333333","40.16666667","10.00","-","-","-","-","-","14.66"
"1122","TIGRAY","Enda- silase ","MAY","2014","38.27211005","14.08944251","11.69","-","-","-","-","6.31","-"
"1123","TIGRAY","Enda- baguna ","MAY","2014","38.19317204","13.97860867","11.39","-","-","-","-","5.44","-"
"1124","TIGRAY","Adwa","MAY","2014","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1125","TIGRAY","Axum","MAY","2014","38.71879888","14.11130791","8.21","-","-","-","-","4.14","-"
"1126","TIGRAY","Adigrat","MAY","2014","39.46033457","14.26667752","9.16","-","9.00","-","-","4.20","-"
"1127","TIGRAY","Wukiro","MAY","2014","39.599747","13.796083","8.47","-","10.27","-","-","4.38","30.00"
"1128","TIGRAY","Mai- chew ","MAY","2014","39.541533","12.78792086","8.21","-","9.56","12.66","-","5.25","14.26"
"1129","TIGRAY","Mekelle","MAY","2014","39.47221911","13.48719005","9.50","-","9.00","-","-","4.20","43.11"
"1130","AFAR","Ayisaeta","MAY","2014","41.43333","11.56667","11.49","-","11.00","-","-","4.57","-"
"1131","AFAR","Dubti","MAY","2014","41.08260323","11.72765333","9.65","-","-","-","-","4.21","-"
"1132","AFAR","Melka Werers ","MAY","2014","40.18154914","9.340880502","8.00","-","-","-","-","3.62","15.66"
"1133","AFAR","Sebat killo ","MAY","2014","8.983333333","40.16666667","9.32","-","-","-","-","4.21","13.33"
"1134","TIGRAY","Enda- silase ","NOVEMBER","2013","38.27211005","14.08944251","12.88","-","8.59","-","-","5.44","-"
"1135","TIGRAY","Enda- baguna ","NOVEMBER","2013","38.19317204","13.97860867","11.69","-","8.71","-","-","3.65","-"
"1136","TIGRAY","Adwa","NOVEMBER","2013","38.88818805","14.14845458","8.00","-","-","-","-","4.86","-"
"1137","TIGRAY","Axum","NOVEMBER","2013","38.71879888","14.11130791","8.89","-","-","-","-","4.02","-"
"1138","TIGRAY","Adigrat","NOVEMBER","2013","39.46033457","14.26667752","10.00","-","7.16","-","-","4.20","-"
"1139","TIGRAY","Wukiro","NOVEMBER","2013","39.599747","13.796083","8.15","-","11.97","-","-","3.15","31.14"
"1140","TIGRAY","Mai- chew ","NOVEMBER","2013","39.541533","12.78792086","8.02","-","9.71","13.82","-","5.13","18.89"
"1141","TIGRAY","Mekelle","NOVEMBER","2013","39.47221911","13.48719005","11.47","-","13.08","-","-","3.95","-"
"1142","AFAR","Ayisaeta","NOVEMBER","2013","41.43333","11.56667","11.49","-","10.00","10.95","-","4.68","-"
"1143","AFAR","Dubti","NOVEMBER","2013","41.08260323","11.72765333","11.00","-","-","-","-","4.38","-"
"1144","AFAR","Melka Werers ","NOVEMBER","2013","40.18154914","9.340880502","8.65","-","-","-","-","3.75","32.67"
"1145","AFAR","Sebat killo ","NOVEMBER","2013","8.983333333","40.16666667","10.00","-","-","-","-","-","13.66"
"1146","TIGRAY","Enda- silase ","OCTOBER","2013","38.27211005","14.08944251","12.77","-","8.89","-","-","6.64","-"
"1147","TIGRAY","Enda- baguna ","OCTOBER","2013","38.19317204","13.97860867","11.69","-","-","-","-","3.94","-"
"1148","TIGRAY","Adwa","OCTOBER","2013","38.88818805","14.14845458","8.00","-","-","-","-","4.86","-"
"1149","TIGRAY","Axum","OCTOBER","2013","38.71879888","14.11130791","9.16","-","-","-","-","4.20","-"
"1150","TIGRAY","Adigrat","OCTOBER","2013","39.46033457","14.26667752","10.00","-","9.00","-","-","4.20","-"
"1151","TIGRAY","Wukiro","OCTOBER","2013","39.599747","13.796083","8.22","-","11.44","-","-","3.15","31.14"
"1152","TIGRAY","Mai- chew ","OCTOBER","2013","39.541533","12.78792086","11.66","-","11.46","17.12","-","-","19.87"
"1153","TIGRAY","Mekelle","OCTOBER","2013","39.47221911","13.48719005","11.00","-","12.42","-","-","3.95","-"
"1154","AFAR","Ayisaeta","OCTOBER","2013","41.43333","11.56667","12.00","-","-","-","-","-","-"
"1155","AFAR","Dubti","OCTOBER","2013","41.08260323","11.72765333","10.00","-","7.00","-","7.50","3.69","-"
"1156","AFAR","Melka Werers ","OCTOBER","2013","40.18154914","9.340880502","7.83","-","-","-","-","3.97","15.00"
"1157","AFAR","Sebat killo ","OCTOBER","2013","8.983333333","40.16666667","8.25","-","7.00","-","-","-","13.66"
"1158","TIGRAY","Enda- silase ","SEPTEMBER(1)","2013(1)","38.27211005","14.08944251","11.61","-","-","-","-","5.44","-"
"1159","TIGRAY","Enda- baguna ","SEPTEMBER(1)","2013(1)","38.19317204","13.97860867","10.95","-","9.01","-","-","3.88","-"
"1160","TIGRAY","Adwa","SEPTEMBER(1)","2013(1)","38.88818805","14.14845458","8.00","-","-","-","-","4.78","-"
"1161","TIGRAY","Axum","SEPTEMBER(1)","2013(1)","38.71879888","14.11130791","9.24","-","-","-","-","4.20","-"
"1162","TIGRAY","Adigrat","SEPTEMBER(1)","2013(1)","39.46033457","14.26667752","9.66","-","9.00","-","-","4.20","-"
"1163","TIGRAY","Wukiro","SEPTEMBER(1)","2013(1)","39.599747","13.796083","8.22","-","9.86","-","-","3.89","28.85"
"1164","TIGRAY","Mai- chew ","SEPTEMBER(1)","2013(1)","39.541533","12.78792086","7.90","-","9.48","12.43","-","5.25","16.33"
"1165","TIGRAY","Mekelle","SEPTEMBER(1)","2013(1)","39.47221911","13.48719005","9.00","-","11.67","-","-","3.95","26.09"
"1166","AFAR","Ayisaeta","SEPTEMBER(1)","2013(1)","41.43333","11.56667","12.00","-","-","-","-","5.83","-"
"1167","AFAR","Dubti","SEPTEMBER(1)","2013(1)","41.08260323","11.72765333","10.00","-","7.20","-","-","3.69","-"
"1168","AFAR","Melka Werers ","SEPTEMBER(1)","2013(1)","40.18154914","9.340880502","8.49","-","-","-","-","3.97","15.00"
"1169","AFAR","Sebat killo ","SEPTEMBER(1)","2013(1)","8.983333333","40.16666667","8.00","-","7.00","-","-","-","11.32"
