"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"740","SNNP","Boniga","AUGUST","2015","36.24008346","7.388535704","12.00","-","10.00","-","-","6.57","17.55"
"741","SNNP","Chana","AUGUST","2015","36.11775846","6.226550231","12.00","-","11.00","-","-","4.57","-"
"742","SNNP","Arbam- minch ","AUGUST","2015","37.5527474","6.024547891","13.00","-","10.97","-","-","5.54","-"
"743","SNNP","Sawla","AUGUST","2015","36.87437474","6.300226567","11.89","-","11.29","-","-","6.59","-"
"744","SNNP","Welayita sodo ","DECEMBER","2015","37.766643","6.86176","10.32","-","10.15","-","-","4.89","20.27"
"745","SNNP","Bodite","DECEMBER","2015","37.89064905","7.038034865","10.32","-","-","-","-","5.25","13.39"
"746","SNNP","Jinka","DECEMBER","2015","36.56441614","5.78310286","11.71","10.60","8.06","-","-","-","13.42"
"747","SNNP","Dimeka","DECEMBER","2015","36.45041198","4.892522922","-","-","-","-","-","5.38","-"
"748","SNNP","Masha","DECEMBER","2015","35.47956686","7.741652627","-","-","13.00","-","14.00","5.12","-"
"749","SNNP","Tepi","DECEMBER","2015","35.36770327","7.320015599","12.00","-","11.00","13.00","-","4.78","-"
"750","SNNP","Boniga","DECEMBER","2015","36.24008346","7.388535704","11.00","-","10.00","-","-","6.57","21.62"
"751","SNNP","Chana","DECEMBER","2015","36.11775846","6.226550231","13.00","-","12.00","-","-","3.91","-"
"752","SNNP","Arbam- minch ","DECEMBER","2015","37.5527474","6.024547891","14.00","13.00","13.00","-","-","5.26","-"
"753","SNNP","Sawla","DECEMBER","2015","36.87437474","6.300226567","10.77","-","11.78","-","-","7.00","-"
"754","SNNP","Welayita sodo ","February","2016","37.766643","6.86176","10.49","-","9.65","-","-","4.78","20.55"
"755","SNNP","Bodite","February","2016","37.89064905","7.038034865","10.00","-","-","-","-","5.25","13.52"
"756","SNNP","Jinka","February","2016","36.56441614","5.78310286","13.40","11.86","10.21","-","-","-","15.10"
"757","SNNP","Dimeka","February","2016","36.45041198","4.892522922","-","-","-","-","-","5.60","-"
"758","SNNP","Masha","February","2016","35.47956686","7.741652627","15.00","-","13.00","-","15.00","5.12","-"
"759","SNNP","Tepi","February","2016","35.36770327","7.320015599","12.00","-","11.32","13.00","-","4.78","-"
"760","SNNP","Boniga","February","2016","36.24008346","7.388535704","12.00","-","9.00","-","-","6.57","17.70"
"761","SNNP","Chana","February","2016","36.11775846","6.226550231","12.00","-","11.00","-","-","4.04","-"
"762","SNNP","Arbam- minch ","February","2016","37.5527474","6.024547891","13.00","12.00","12.00","-","-","5.54","-"
"763","SNNP","Sawla","February","2016","36.87437474","6.300226567","11.48","-","11.14","-","-","9.20","-"
"764","SNNP","Welayita sodo ","JANUARY","2016","37.766643","6.86176","9.00","-","9.65","-","-","4.78","19.74"
"765","SNNP","Bodite","JANUARY","2016","37.89064905","7.038034865","9.32","-","-","-","-","5.68","15.64"
"766","SNNP","Jinka","JANUARY","2016","36.56441614","5.78310286","11.73","11.07","10.16","-","-","-","14.35"
"767","SNNP","Dimeka","JANUARY","2016","36.45041198","4.892522922","-","-","-","-","-","5.38","-"
"768","SNNP","Masha","JANUARY","2016","35.47956686","7.741652627","14.00","-","13.00","-","14.33","5.00","-"
"769","SNNP","Tepi","JANUARY","2016","35.36770327","7.320015599","12.00","-","11.00","13.00","-","4.78","-"
"770","SNNP","Boniga","JANUARY","2016","36.24008346","7.388535704","11.50","-","9.32","-","-","6.57","21.62"
"771","SNNP","Chana","JANUARY","2016","36.11775846","6.226550231","13.00","-","12.00","-","-","4.04","-"
"772","SNNP","Arbam- minch ","JANUARY","2016","37.5527474","6.024547891","14.00","-","13.00","-","-","5.54","-"
"773","SNNP","Sawla","JANUARY","2016","36.87437474","6.300226567","11.05","-","10.94","-","-","9.20","-"
"774","SNNP","Welayita sodo ","JULY","2015","37.766643","6.86176","11.66","-","10.32","-","-","4.67","24.60"
"775","SNNP","Bodite","JULY","2015","37.89064905","7.038034865","11.66","-","-","-","-","4.47","14.57"
"776","SNNP","Jinka","JULY","2015","36.56441614","5.78310286","10.57","8.80","9.24","-","-","-","14.46"
"777","SNNP","Dimeka","JULY","2015","36.45041198","4.892522922","-","-","-","-","-","4.85","-"
"778","SNNP","Masha","JULY","2015","35.47956686","7.741652627","15.00","-","14.00","-","15.00","5.25","-"
"779","SNNP","Tepi","JULY","2015","35.36770327","7.320015599","13.00","-","11.00","14.00","-","4.78","-"
"780","SNNP","Boniga","JULY","2015","36.24008346","7.388535704","12.00","-","10.00","-","-","6.11","21.24"
"781","SNNP","Chana","JULY","2015","36.11775846","6.226550231","13.00","-","11.00","-","-","4.52","-"
"782","SNNP","Arbam- minch ","JULY","2015","37.5527474","6.024547891","13.33","-","13.33","-","-","5.26","-"
"783","SNNP","Sawla","JULY","2015","36.87437474","6.300226567","14.92","-","13.11","-","-","7.30","-"
"784","SNNP","Welayita sodo ","June","2016","37.766643","6.86176","10.49","-","9.65","-","-","4.67","23.08"
"785","SNNP","Bodite","June","2016","37.89064905","7.038034865","10.00","-","-","-","-","5.25","13.29"
"786","SNNP","Jinka","June","2016","36.56441614","5.78310286","9.79","9.09","8.54","-","-","5.80","13.75"
"787","SNNP","Dimeka","June","2016","36.45041198","4.892522922","-","-","-","-","-","5.60","-"
"788","SNNP","Masha","June","2016","35.47956686","7.741652627","14.66","-","12.63","-","13.64","5.12","-"
"789","SNNP","Tepi","June","2016","35.36770327","7.320015599","12.00","-","10.00","13.00","-","4.78","-"
"790","SNNP","Boniga","June","2016","36.24008346","7.388535704","11.66","-","8.00","-","-","7.10","17.86"
"791","SNNP","Chana","June","2016","36.11775846","6.226550231","13.00","-","12.00","-","-","3.69","-"
"792","SNNP","Arbam- minch ","June","2016","37.5527474","6.024547891","13.66","-","12.66","-","-","4.04","-"
"793","SNNP","Sawla","June","2016","36.87437474","6.300226567","9.01","-","8.99","-","-","8.09","-"
"794","SNNP","Welayita sodo ","March","2016","37.766643","6.86176","10.66","-","9.83","-","-","4.78","22.07"
"795","SNNP","Bodite","March","2016","37.89064905","7.038034865","10.32","-","-","-","-","5.12","13.77"
"796","SNNP","Jinka","March","2016","36.56441614","5.78310286","10.08","8.52","8.54","-","-","-","13.47"
"797","SNNP","Dimeka","March","2016","36.45041198","4.892522922","-","-","-","-","-","6.09","-"
"798","SNNP","Masha","March","2016","35.47956686","7.741652627","14.00","-","13.00","-","14.00","5.38","-"
"799","SNNP","Tepi","March","2016","35.36770327","7.320015599","12.00","-","12.00","13.00","-","4.89","-"
"800","SNNP","Boniga","March","2016","36.24008346","7.388535704","10.66","-","7.83","-","-","6.41","17.86"
"801","SNNP","Chana","March","2016","36.11775846","6.226550231","12.00","-","11.00","-","-","4.04","-"
"802","SNNP","Arbam- minch ","March","2016","37.5527474","6.024547891","14.00","-","13.00","-","-","5.54","-"
"803","SNNP","Sawla","March","2016","36.87437474","6.300226567","8.33","-","8.68","-","-","10.00","-"
"804","SNNP","Welayita sodo ","May","2016","37.766643","6.86176","10.32","-","9.32","-","-","4.78","20.00"
"805","SNNP","Bodite","May","2016","37.89064905","7.038034865","10.00","-","-","-","-","5.53","13.05"
"806","SNNP","Jinka","May","2016","36.56441614","5.78310286","9.81","9.74","8.27","-","-","6.38","14.87"
"807","SNNP","Dimeka","May","2016","36.45041198","4.892522922","9.84","-","-","-","-","5.60","-"
"808","SNNP","Masha","May","2016","35.47956686","7.741652627","-","-","12.66","-","14.66","5.12","-"
"809","SNNP","Tepi","May","2016","35.36770327","7.320015599","12.00","-","12.00","13.00","-","4.78","-"
"810","SNNP","Boniga","May","2016","36.24008346","7.388535704","11.00","-","8.00","-","-","6.57","17.97"
"811","SNNP","Chana","May","2016","36.11775846","6.226550231","13.00","-","11.00","-","-","3.56","-"
"812","SNNP","Arbam- minch ","May","2016","37.5527474","6.024547891","14.00","-","12.00","-","-","5.25","12.35"
"813","SNNP","Sawla","May","2016","36.87437474","6.300226567","11.25","-","-","-","-","6.78","-"
"814","SNNP","Welayita sodo ","NOVEMBER","2015","37.766643","6.86176","11.32","-","10.00","-","-","4.78","22.07"
"815","SNNP","Bodite","NOVEMBER","2015","37.89064905","7.038034865","11.32","-","-","-","-","5.01","12.82"
"816","SNNP","Jinka","NOVEMBER","2015","36.56441614","5.78310286","12.61","12.31","12.24","-","-","-","11.72"
"817","SNNP","Dimeka","NOVEMBER","2015","36.45041198","4.892522922","-","-","-","-","-","5.38","-"
"818","SNNP","Masha","NOVEMBER","2015","35.47956686","7.741652627","-","-","13.00","-","14.00","5.12","-"
"819","SNNP","Tepi","NOVEMBER","2015","35.36770327","7.320015599","12.00","-","11.00","13.00","-","4.78","-"
"820","SNNP","Boniga","NOVEMBER","2015","36.24008346","7.388535704","12.00","-","10.00","-","-","6.57","20.87"
"821","SNNP","Chana","NOVEMBER","2015","36.11775846","6.226550231","13.00","-","12.00","-","-","3.98","-"
"822","SNNP","Arbam- minch ","NOVEMBER","2015","37.5527474","6.024547891","14.00","-","13.00","-","-","5.54","-"
"823","SNNP","Sawla","NOVEMBER","2015","36.87437474","6.300226567","12.30","-","12.70","-","-","8.49","-"
"824","SNNP","Welayita sodo ","October","2015","37.766643","6.86176","11.00","-","10.97","-","-","4.78","20.27"
"825","SNNP","Bodite","October","2015","37.89064905","7.038034865","12.00","-","-","-","-","5.84","13.76"
"826","SNNP","Jinka","October","2015","36.56441614","5.78310286","11.22","11.41","10.77","-","-","-","11.41"
"827","SNNP","Dimeka","October","2015","36.45041198","4.892522922","-","-","-","-","-","4.85","-"
"828","SNNP","Masha","October","2015","35.47956686","7.741652627","-","-","13.00","-","14.00","5.68","-"
"829","SNNP","Tepi","October","2015","35.36770327","7.320015599","12.00","-","12.00","13.00","-","4.78","-"
"830","SNNP","Boniga","October","2015","36.24008346","7.388535704","12.75","-","11.00","-","-","6.91","17.95"
"831","SNNP","Chana","October","2015","36.11775846","6.226550231","13.00","-","12.00","-","-","4.47","-"
"832","SNNP","Arbam- minch ","October","2015","37.5527474","6.024547891","14.00","-","13.00","-","-","5.54","-"
"833","SNNP","Sawla","October","2015","36.87437474","6.300226567","12.50","-","11.91","-","-","8.60","-"
"834","SNNP","Welayita sodo ","September","2015","37.766643","6.86176","11.00","-","11.00","-","-","4.78","19.74"
"835","SNNP","Bodite","September","2015","37.89064905","7.038034865","12.00","-","-","-","-","5.12","13.64"
"836","SNNP","Jinka","September","2015","36.56441614","5.78310286","11.36","9.94","10.26","-","-","-","13.07"
"837","SNNP","Dimeka","September","2015","36.45041198","4.892522922","-","-","-","-","-","4.85","-"
"838","SNNP","Masha","September","2015","35.47956686","7.741652627","-","-","13.00","-","14.00","5.12","-"
"839","SNNP","Tepi","September","2015","35.36770327","7.320015599","12.00","-","12.00","13.00","-","4.67","-"
"840","SNNP","Boniga","September","2015","36.24008346","7.388535704","12.00","-","10.66","-","-","6.57","21.62"
"841","SNNP","Chana","September","2015","36.11775846","6.226550231","13.00","-","11.00","-","-","4.68","-"
"842","SNNP","Arbam- minch ","September","2015","37.5527474","6.024547891","13.00","11.00","12.00","-","-","5.54","-"
"843","SNNP","Sawla","September","2015","36.87437474","6.300226567","14.24","-","13.31","-","-","7.30","-"
"844","SNNP","Shewa- Bench ","April","2016",NA,NA,"10.00","-","11.00","-","-","5.00","-"
"845","SNNP","Mizan- Teferi ","April","2016","35.41120174","6.883477024","12.00","10.00","11.00","-","-","5.39","20.00"
"846","SNNP","Deri","April","2016","36.28577951","7.384839762","-","6.78","-","-","-","5.83","-"
"847","SNNP","Amaro Kele ","April","2016","6.083333333","38.03333333","10.49","-","6.50","-","-","5.39","-"
"848","SNNP","Soyama","April","2016","5.7","37.88333333","8.42","-","7.29","-","-","5.53","-"
"849","SNNP","Karate","April","2016","5.25","37.48333333","11.39","14.09","13.89","-","-","6.57","-"
"850","SNNP","Gidola","April","2016","37.34772952","5.647078098","11.47","-","10.95","-","-","3.76","-"
"851","SNNP","Tercha","April","2016","37.175334","7.146295","12.41","8.46","9.26","-","-","7.10","-"
"852","SNNP","Besite- chere ","April","2016",NA,NA,"8.00","-","-","-","-","6.00","-"
"853","SNNP","Lasoka","April","2016","36.60777815","6.30774507","20.00","-","-","-","-","5.53","-"
"854","SNNP","Amaya","April","2016","36.68000727","7.105541206","11.20","-","11.29","-","-","5.01","-"
"855","SNNP","Shewa- Bench ","AUGUST","2015",NA,NA,"9.00","8.00","8.00","-","-","4.78","-"
"856","SNNP","Mizan- Teferi ","AUGUST","2015","35.41120174","6.883477024","12.00","10.00","12.00","-","-","5.01","20.00"
"857","SNNP","Deri","AUGUST","2015","36.28577951","7.384839762","-","8.62","-","-","-","4.77","-"
"858","SNNP","Amaro Kele ","AUGUST","2015","6.083333333","38.03333333","10.68","-","11.00","-","-","5.01","-"
"859","SNNP","Soyama","AUGUST","2015","5.7","37.88333333","10.35","9.50","9.38","-","-","5.12","-"
"860","SNNP","Karate","AUGUST","2015","5.25","37.48333333","11.36","14.09","-","-","-","6.00","-"
"861","SNNP","Gidola","AUGUST","2015","37.34772952","5.647078098","12.74","-","11.81","-","-","5.54","-"
"862","SNNP","Tercha","AUGUST","2015","37.175334","7.146295","11.41","10.91","10.79","-","-","5.84","-"
"863","SNNP","Besite- chere ","AUGUST","2015",NA,NA,"12.00","-","-","-","-","6.18","-"
"864","SNNP","Lasoka","AUGUST","2015","36.60777815","6.30774507","13.48","-","-","-","-","7.54","-"
"865","SNNP","Amaya","AUGUST","2015","36.68000727","7.105541206","10.80","-","10.92","-","-","4.13","-"
"866","SNNP","Shewa- Bench ","DECEMBER","2015",NA,NA,"10.97","10.00","9.32","-","-","4.89","-"
"867","SNNP","Mizan- Teferi ","DECEMBER","2015","35.41120174","6.883477024","12.00","-","11.00","-","-","5.25","20.00"
"868","SNNP","Deri","DECEMBER","2015","36.28577951","7.384839762","-","7.63","-","-","-","6.36","-"
"869","SNNP","Amaro Kele ","DECEMBER","2015","6.083333333","38.03333333","11.75","-","10.00","-","-","6.38","-"
"870","SNNP","Soyama","DECEMBER","2015","5.7","37.88333333","9.68","8.70","-","-","-","6.00","-"
"871","SNNP","Karate","DECEMBER","2015","5.25","37.48333333","13.39","13.82","14.02","-","-","6.78","-"
"872","SNNP","Gidola","DECEMBER","2015","37.34772952","5.647078098","12.19","-","11.55","-","-","4.58","-"
"873","SNNP","Tercha","DECEMBER","2015","37.175334","7.146295","11.45","10.91","10.72","-","-","5.68","21.31"
"874","SNNP","Besite- chere ","DECEMBER","2015",NA,NA,"8.00","-","-","-","-","6.00","-"
"875","SNNP","Lasoka","DECEMBER","2015","36.60777815","6.30774507","11.17","-","-","-","-","6.59","-"
"876","SNNP","Amaya","DECEMBER","2015","36.68000727","7.105541206","17.35","-","16.86","-","-","4.70","-"
"877","SNNP","Shewa- Bench ","February","2016",NA,NA,"-","-","10.00","-","-","4.78","-"
"878","SNNP","Mizan- Teferi ","February","2016","35.41120174","6.883477024","12.00","11.00","12.00","-","-","5.25","20.00"
"879","SNNP","Deri","February","2016","36.28577951","7.384839762","-","7.76","-","-","-","6.36","-"
"880","SNNP","Amaro Kele ","February","2016","6.083333333","38.03333333","10.72","-","9.00","-","-","4.78","-"
"881","SNNP","Soyama","February","2016","5.7","37.88333333","7.40","-","6.94","-","-","6.78","-"
"882","SNNP","Karate","February","2016","5.25","37.48333333","11.41","14.02","13.82","-","-","6.57","-"
"883","SNNP","Gidola","February","2016","37.34772952","5.647078098","12.86","11.91","11.55","-","-","5.54","-"
"884","SNNP","Tercha","February","2016","37.175334","7.146295","13.04","12.66","11.95","-","-","5.68","-"
"885","SNNP","Besite- chere ","February","2016",NA,NA,"6.16","-","-","-","-","6.00","-"
"886","SNNP","Lasoka","February","2016","36.60777815","6.30774507","11.17","-","-","-","-","5.39","-"
"887","SNNP","Amaya","February","2016","36.68000727","7.105541206","15.63","-","18.19","-","-","4.90","-"
"888","SNNP","Shewa- Bench ","JANUARY","2016",NA,NA,"12.49","10.00","-","-","-","4.78","-"
"889","SNNP","Mizan- Teferi ","JANUARY","2016","35.41120174","6.883477024","12.00","10.66","11.00","-","-","5.53","20.00"
"890","SNNP","Deri","JANUARY","2016","36.28577951","7.384839762","-","7.63","-","-","-","5.83","-"
"891","SNNP","Amaro Kele ","JANUARY","2016","6.083333333","38.03333333","10.79","-","10.00","-","-","5.84","-"
"892","SNNP","Soyama","JANUARY","2016","5.7","37.88333333","8.63","7.56","7.98","-","-","7.51","-"
"893","SNNP","Karate","JANUARY","2016","5.25","37.48333333","11.43","14.09","14.02","-","-","6.78","-"
"894","SNNP","Gidola","JANUARY","2016","37.34772952","5.647078098","12.68","-","11.93","-","-","4.47","-"
"895","SNNP","Tercha","JANUARY","2016","37.175334","7.146295","10.60","10.42","10.87","-","-","5.68","-"
"896","SNNP","Besite- chere ","JANUARY","2016",NA,NA,"14.00","-","-","-","-","6.00","-"
"897","SNNP","Lasoka","JANUARY","2016","36.60777815","6.30774507","11.17","-","-","-","-","5.70","-"
"898","SNNP","Amaya","JANUARY","2016","36.68000727","7.105541206","-","-","-","-","-","4.58","-"
"899","SNNP","Shewa- Bench ","JULY","2015",NA,NA,"12.66","10.00","10.00","-","-","4.89","-"
"900","SNNP","Mizan- Teferi ","JULY","2015","35.41120174","6.883477024","12.00","10.00","12.00","-","-","5.38","20.00"
"901","SNNP","Deri","JULY","2015","36.28577951","7.384839762","-","8.62","-","-","-","4.77","-"
"902","SNNP","Amaro Kele ","JULY","2015","6.083333333","38.03333333","10.83","-","11.50","-","-","5.84","-"
"903","SNNP","Soyama","JULY","2015","5.7","37.88333333","9.47","8.51","8.42","-","-","5.53","-"
"904","SNNP","Karate","JULY","2015","5.25","37.48333333","13.38","13.70","-","-","-","6.57","-"
"905","SNNP","Gidola","JULY","2015","37.34772952","5.647078098","11.45","-","11.36","-","-","4.23","-"
"906","SNNP","Tercha","JULY","2015","37.175334","7.146295","10.83","10.76","10.64","-","-","6.00","-"
"907","SNNP","Besite- chere ","JULY","2015",NA,NA,"12.00","-","-","-","-","6.18","-"
"908","SNNP","Lasoka","JULY","2015","36.60777815","6.30774507","13.80","-","-","-","-","4.89","-"
"909","SNNP","Amaya","JULY","2015","36.68000727","7.105541206","11.07","-","10.65","-","-","3.89","-"
"910","SNNP","Shewa- Bench ","June","2016",NA,NA,"10.00","-","8.00","-","-","5.00","-"
"911","SNNP","Mizan- Teferi ","June","2016","35.41120174","6.883477024","12.32","10.00","11.00","-","-","5.39","20.00"
"912","SNNP","Deri","June","2016","36.28577951","7.384839762","-","8.47","-","-","-","5.83","-"
"913","SNNP","Amaro Kele ","June","2016","6.083333333","38.03333333","-","12.00","10.00","-","-","6.78","-"
"914","SNNP","Soyama","June","2016","5.7","37.88333333","8.42","-","8.51","-","-","7.02","-"
"915","SNNP","Karate","June","2016","5.25","37.48333333","11.46","14.02","13.89","-","-","6.57","-"
"916","SNNP","Gidola","June","2016","37.34772952","5.647078098","11.55","-","10.87","-","-","3.91","-"
"917","SNNP","Tercha","June","2016","37.175334","7.146295","16.13","15.08","8.75","-","-","7.10","-"
"918","SNNP","Besite- chere ","June","2016",NA,NA,"8.00","-","-","-","-","6.00","-"
"919","SNNP","Lasoka","June","2016","36.60777815","6.30774507","11.17","-","-","-","-","5.83","-"
"920","SNNP","Amaya","June","2016","36.68000727","7.105541206","11.67","-","10.00","-","-","4.67","-"
"921","SNNP","Shewa- Bench ","March","2016",NA,NA,"-","-","-","-","-","5.00","-"
"922","SNNP","Mizan- Teferi ","March","2016","35.41120174","6.883477024","12.00","10.00","11.00","-","-","5.39","20.00"
"923","SNNP","Deri","March","2016","36.28577951","7.384839762","-","6.90","-","-","-","6.36","-"
"924","SNNP","Amaro Kele ","March","2016","6.083333333","38.03333333","8.70","-","7.00","-","-","4.78","-"
"925","SNNP","Soyama","March","2016","5.7","37.88333333","7.50","-","6.50","-","-","6.38","-"
"926","SNNP","Karate","March","2016","5.25","37.48333333","11.48","14.02","13.57","-","-","6.18","-"
"927","SNNP","Gidola","March","2016","37.34772952","5.647078098","12.95","-","12.28","-","-","3.76","-"
"928","SNNP","Tercha","March","2016","37.175334","7.146295","13.57","12.99","13.10","-","-","7.10","-"
"929","SNNP","Besite- chere ","March","2016",NA,NA,"8.00","-","-","-","-","6.00","-"
"930","SNNP","Lasoka","March","2016","36.60777815","6.30774507","11.17","-","-","-","-","5.68","-"
"931","SNNP","Amaya","March","2016","36.68000727","7.105541206","11.07","-","10.80","-","-","5.01","-"
"932","SNNP","Shewa- Bench ","May","2016",NA,NA,"10.00","-","8.00","-","-","5.12","-"
"933","SNNP","Mizan- Teferi ","May","2016","35.41120174","6.883477024","12.00","10.32","11.00","-","-","5.25","20.00"
"934","SNNP","Deri","May","2016","36.28577951","7.384839762","-","7.63","-","-","-",".31","-"
"935","SNNP","Amaro Kele ","May","2016","6.083333333","38.03333333","10.60","-","8.00","-","-","5.01","-"
"936","SNNP","Soyama","May","2016","5.7","37.88333333","8.79","7.61","-","-","-","5.53","-"
"937","SNNP","Karate","May","2016","5.25","37.48333333","11.43","13.96","13.98","-","-","6.38","-"
"938","SNNP","Gidola","May","2016","37.34772952","5.647078098","12.86","-","12.28","-","-","3.63","-"
"939","SNNP","Tercha","May","2016","37.175334","7.146295","13.34","12.82","11.95","-","-","7.10","-"
"940","SNNP","Besite- chere ","May","2016",NA,NA,"8.00","-","-","-","-","6.00","-"
"941","SNNP","Lasoka","May","2016","36.60777815","6.30774507","11.17","-","-","-","-","5.26","-"
"942","SNNP","Amaya","May","2016","36.68000727","7.105541206","16.14","-","16.49","-","-","4.21","-"
"943","SNNP","Shewa- Bench ","NOVEMBER","2015",NA,NA,"11.49","-","9.32","-","-","4.89","-"
"944","SNNP","Mizan- Teferi ","NOVEMBER","2015","35.41120174","6.883477024","12.00","-","12.00","-","-","5.55","20.00"
"945","SNNP","Deri","NOVEMBER","2015","36.28577951","7.384839762","-","8.57","-","-","-","4.77","-"
"946","SNNP","Amaro Kele ","NOVEMBER","2015","6.083333333","38.03333333","11.50","-","11.00","-","-","5.68","-"
"947","SNNP","Soyama","NOVEMBER","2015","5.7","37.88333333","8.67","7.61","-","-","-","5.84","-"
"948","SNNP","Karate","NOVEMBER","2015","5.25","37.48333333","11.43","13.76","13.89","-","-","6.78","-"
"949","SNNP","Gidola","NOVEMBER","2015","37.34772952","5.647078098","11.64","-","10.64","-","-","5.26","-"
"950","SNNP","Tercha","NOVEMBER","2015","37.175334","7.146295","11.54","11.07","10.64","-","-","5.53","-"
"951","SNNP","Besite- chere ","NOVEMBER","2015",NA,NA,"12.00","-","-","-","-","6.00","-"
"952","SNNP","Lasoka","NOVEMBER","2015","36.60777815","6.30774507","11.17","-","-","-","-","6.38","-"
"953","SNNP","Amaya","NOVEMBER","2015","36.68000727","7.105541206","11.16","-","11.04","-","-","5.16","-"
"954","SNNP","Shewa- Bench ","October","2015",NA,NA,"8.00","-","10.00","-","-","4.89","-"
"955","SNNP","Mizan- Teferi ","October","2015","35.41120174","6.883477024","12.00","-","12.00","-","-","5.01","20.00"
"956","SNNP","Deri","October","2015","36.28577951","7.384839762","-","8.62","-","-","-","4.38","-"
"957","SNNP","Amaro Kele ","October","2015","6.083333333","38.03333333","12.81","11.58","11.00","-","-","5.01","-"
"958","SNNP","Soyama","October","2015","5.7","37.88333333","7.69","6.57","-","-","-","6.00","-"
"959","SNNP","Karate","October","2015","5.25","37.48333333","11.49","-","13.64","-","-","6.78","-"
"960","SNNP","Gidola","October","2015","37.34772952","5.647078098","13.14","-","12.45","-","-","5.26","-"
"961","SNNP","Tercha","October","2015","37.175334","7.146295","11.24","11.36","11.15","-","-","5.68","-"
"962","SNNP","Besite- chere ","October","2015",NA,NA,"10.00","-","-","-","-","6.00","-"
"963","SNNP","Lasoka","October","2015","36.60777815","6.30774507","13.19","-","-","-","-","4.78","-"
"964","SNNP","Amaya","October","2015","36.68000727","7.105541206","11.16","-","11.05","-","-","4.30","-"
"965","SNNP","Shewa- Bench ","September","2015",NA,NA,"8.00","8.00","8.00","-","-","4.89","-"
"966","SNNP","Mizan- Teferi ","September","2015","35.41120174","6.883477024","12.00","-","12.00","-","-","5.27","20.00"
"967","SNNP","Deri","September","2015","36.28577951","7.384839762","-","8.62","-","-","-","4.77","-"
"968","SNNP","Amaro Kele ","September","2015","6.083333333","38.03333333","10.46","-","11.00","-","-","5.01","-"
"969","SNNP","Soyama","September","2015","5.7","37.88333333","-","-","-","-","-","5.53","-"
"970","SNNP","Karate","September","2015","5.25","37.48333333","15.11","13.70","13.57","-","-","6.57","-"
"971","SNNP","Gidola","September","2015","37.34772952","5.647078098","11.11","-","10.79","-","-","5.04","-"
"972","SNNP","Tercha","September","2015","37.175334","7.146295","11.63","11.41","11.32","-","-","6.00","-"
"973","SNNP","Besite- chere ","September","2015",NA,NA,"12.00","-","-","-","-","6.00","-"
"974","SNNP","Lasoka","September","2015","36.60777815","6.30774507","13.33","-","-","-","-","6.59","-"
"975","SNNP","Amaya","September","2015","36.68000727","7.105541206","16.49","-","16.51","-","-","4.25","-"
"976","SOMALIE","Shinile","April","2016","41.844013","9.686515","-","-","10.00","-","-","5.25","-"
"977","SOMALIE","Arere","April","2016",NA,NA,"-","-","8.83","-","-","4.05","-"
"978","SOMALIE","Jigjiga","April","2016","42.792342","9.367259","16.00","-","10.39","-","17.00","5.98","-"
"979","SOMALIE","Hartshek","April","2016","43.356499","9.161111","-","-","8.64","-","-","-","-"
"980","SOMALIE","Dolo","April","2016","42.059257","4.179211","-","-","-","-","-","6.59","-"
"981","SOMALIE","Moyale","April","2016","3.527","39.056","15.30","12.00","10.00","-","-","5.68","-"
"982","BENISHANGUL-GUMUZ","Mambook","April","2016",NA,NA,"12.00","-","-","-","-","3.50","-"
"983","BENISHANGUL-GUMUZ","Mender- Sebat ","April","2016",NA,NA,"11.83","-","-","-","-","5.25","-"
"984","BENISHANGUL-GUMUZ","Asossa","April","2016","34.53730603","10.05784932","11.66","-","-","-","10.00","5.20","-"
"985","BENISHANGUL-GUMUZ","Bambasi","April","2016","34.73046863","9.751504664","16.06","-","-","-","-","4.79","-"
"986","BENISHANGUL-GUMUZ","Kemashi","April","2016","35.85916991","9.515450626","11.69","-","-","-","-","5.50","-"
"987","BENISHANGUL-GUMUZ","Agelo- meti ","April","2016","35.77048443","9.640776618","8.66","-","-","-","-","4.96","-"
"988","BENISHANGUL-GUMUZ","AVERA","April","2016",NA,NA,"11.79","-","-","-","10.00","4.82","-"
"989","SOMALIE","Shinile","AUGUST","2015","41.844013","9.686515","-","12.00","-","-","-","5.25","-"
"990","SOMALIE","Arere","AUGUST","2015",NA,NA,"-","-","8.00","-","-","4.40","-"
"991","SOMALIE","Jigjiga","AUGUST","2015","42.792342","9.367259","15.49","-","8.27","-","16.00","5.84","-"
"992","SOMALIE","Hartshek","AUGUST","2015","43.356499","9.161111","-","-","7.94","-","-","8.75","-"
"993","SOMALIE","Dolo","AUGUST","2015","42.059257","4.179211","-","-","-","-","-","6.78","-"
"994","SOMALIE","Moyale","AUGUST","2015","3.527","39.056","14.00","-","14.00","-","-","5.25","27.47"
"995","BENISHANGUL-GUMUZ","Mambook","AUGUST","2015",NA,NA,"10.66","-","-","-","-","3.63","-"
"996","BENISHANGUL-GUMUZ","Mender- Sebat ","AUGUST","2015",NA,NA,"12.00","-","-","-","-","5.25","-"
"997","BENISHANGUL-GUMUZ","Asossa","AUGUST","2015","34.53730603","10.05784932","13.00","-","-","-","-","4.59","-"
